;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;3;6;0,01;0,05;FDX;7,726389963559072
1;49;3;50;2;3;3;6;0,01;0,06;FDX;5,723267630636321
2;49;3;50;2;3;3;6;0,01;0,07;FDX;4,99916760062616
3;49;3;50;2;3;3;6;0,02;0,05;FDX;6,837281616015912
4;49;3;50;2;3;3;6;0,02;0,06;FDX;4,612103067988217
5;49;3;50;2;3;3;6;0,02;0,07;FDX;4,409099200079471
6;49;3;50;2;3;3;6;0,03;0,05;FDX;5,012721085721703
7;49;3;50;2;3;3;6;0,03;0,06;FDX;3,0013060275680727
8;49;3;50;2;3;3;6;0,03;0,07;FDX;2,6817926444381084
9;49;3;60;2;3;3;6;0,01;0,05;FDX;6,801621636529849
10;49;3;60;2;3;3;6;0,01;0,06;FDX;5,07373212057257
11;49;3;60;2;3;3;6;0,01;0,07;FDX;4,72303317176226
12;49;3;60;2;3;3;6;0,02;0,05;FDX;7,022316493006623
13;49;3;60;2;3;3;6;0,02;0,06;FDX;4,379096348399485
14;49;3;60;2;3;3;6;0,02;0,07;FDX;4,02068545364198
15;49;3;60;2;3;3;6;0,03;0,05;FDX;5,492623781046122
16;49;3;60;2;3;3;6;0,03;0,06;FDX;2,5642390505060035
17;49;3;60;2;3;3;6;0,03;0,07;FDX;1,8401284870840158
18;49;3;70;2;3;3;6;0,01;0,05;FDX;6,1930527188629485
19;49;3;70;2;3;3;6;0,01;0,06;FDX;4,522327063396757
20;49;3;70;2;3;3;6;0,01;0,07;FDX;3,7821291565234696
21;49;3;70;2;3;3;6;0,02;0,05;FDX;6,29393764758412
22;49;3;70;2;3;3;6;0,02;0,06;FDX;4,212026977144942
23;49;3;70;2;3;3;6;0,02;0,07;FDX;3,5081462088842827
24;49;3;70;2;3;3;6;0,03;0,05;FDX;4,886116270861462
25;49;3;70;2;3;3;6;0,03;0,06;FDX;2,6178305305630687
26;49;3;70;2;3;3;6;0,03;0,07;FDX;1,6742437797029162
