;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;168,0;1,0;0,0;168,0;57,488583995045886;64,0;164,0
1;171,0;1,0;0,0;168,0;57,488583995045886;64,0;164,0
2;233,0;1,0;0,0;233,0;51,41921403795815;64,0;164,0
3;234,0;1,0;0,0;233,0;51,41921403795815;64,0;164,0
4;235,0;1,0;0,0;233,0;51,41921403795815;64,0;164,0
5;236,0;1,0;0,0;233,0;51,41921403795815;64,0;164,0
6;237,0;1,0;0,0;233,0;51,41921403795815;64,0;164,0
7;253,0;1,0;1,0;253,0;62,155960913349155;149,0;249,0
8;292,0;1,0;0,0;289,0;42,66572541134997;64,0;164,0
9;312,0;1,0;7,0;312,0;49,07976042643698;205,0;305,0
10;313,0;1,0;7,0;312,0;49,07976042643698;205,0;305,0
11;314,0;1,0;7,0;312,0;49,07976042643698;205,0;305,0
12;316,0;1,0;7,0;312,0;49,07976042643698;205,0;305,0
13;337,0;1,0;1,0;337,0;58,738192378426376;149,0;249,0
14;349,0;1,0;1,0;348,0;58,42183703485128;149,0;249,0
15;352,0;1,0;1,0;348,0;58,42183703485128;149,0;249,0
16;353,0;1,0;2,0;353,0;63,399249044979335;74,0;174,0
17;354,0;1,0;2,0;353,0;63,399249044979335;74,0;174,0
18;355,0;1,0;2,0;353,0;63,399249044979335;74,0;174,0
19;355,0;1,0;3,0;355,0;65,13685046095347;83,0;183,0
20;356,0;1,0;3,0;355,0;65,13685046095347;83,0;183,0
21;357,0;1,0;2,0;353,0;63,399249044979335;74,0;174,0
22;409,0;1,0;8,0;409,0;48,98745730672262;235,0;335,0
23;410,0;1,0;8,0;409,0;48,98745730672262;235,0;335,0
24;411,0;1,0;8,0;409,0;48,98745730672262;235,0;335,0
25;412,0;1,0;8,0;409,0;48,98745730672262;235,0;335,0
26;435,0;1,0;1,0;435,0;54,417586082398856;149,0;249,0
27;435,0;1,0;12,0;435,0;54,417586082398856;279,0;379,0
28;438,0;1,0;1,0;435,0;54,417586082398856;149,0;249,0
29;438,0;1,0;12,0;435,0;54,417586082398856;279,0;379,0
30;439,0;1,0;1,0;435,0;54,417586082398856;149,0;249,0
31;439,0;1,0;12,0;435,0;54,417586082398856;279,0;379,0
32;439,0;1,0;17,0;439,0;57,638880060199256;335,0;435,0
33;440,0;1,0;12,0;435,0;54,417586082398856;279,0;379,0
34;462,0;1,0;18,0;461,0;48,10810940923192;356,0;456,0
35;463,0;1,0;12,0;463,0;49,40176673901727;279,0;379,0
36;463,0;1,0;18,0;461,0;48,10810940923192;356,0;456,0
37;464,0;1,0;18,0;461,0;48,10810940923192;356,0;456,0
38;465,0;1,0;18,0;461,0;48,10810940923192;356,0;456,0
39;470,0;1,0;12,0;470,0;47,874306240454246;279,0;379,0
40;471,0;1,0;12,0;470,0;47,874306240454246;279,0;379,0
41;472,0;1,0;1,0;472,0;50,84693688945581;149,0;249,0
42;473,0;1,0;1,0;472,0;50,84693688945581;149,0;249,0
43;473,0;1,0;17,0;473,0;52,02188960495671;335,0;435,0
44;474,0;1,0;1,0;472,0;50,84693688945581;149,0;249,0
45;474,0;1,0;17,0;473,0;52,02188960495671;335,0;435,0
46;475,0;1,0;1,0;472,0;50,84693688945581;149,0;249,0
47;475,0;1,0;17,0;473,0;52,02188960495671;335,0;435,0
48;476,0;1,0;1,0;472,0;50,84693688945581;149,0;249,0
49;476,0;1,0;17,0;473,0;52,02188960495671;335,0;435,0
50;477,0;1,0;17,0;473,0;52,02188960495671;335,0;435,0
51;493,0;1,0;12,0;490,0;44,15216512911393;279,0;379,0
52;494,0;1,0;12,0;490,0;44,15216512911393;279,0;379,0
53;498,0;1,0;1,0;498,0;49,64745178137108;149,0;249,0
54;498,0;1,0;17,0;497,0;48,17098562299298;335,0;435,0
55;499,0;1,0;1,0;498,0;49,64745178137108;149,0;249,0
56;499,0;1,0;17,0;497,0;48,17098562299298;335,0;435,0
57;501,0;1,0;1,0;498,0;49,64745178137108;149,0;249,0
58;501,0;1,0;17,0;497,0;48,17098562299298;335,0;435,0
59;515,0;1,0;17,0;514,0;45,51408427817007;335,0;435,0
60;516,0;1,0;1,0;516,0;49,006200406673116;149,0;249,0
61;516,0;1,0;17,0;514,0;45,51408427817007;335,0;435,0
62;516,0;1,0;19,0;516,0;49,006200406673116;388,0;488,0
63;517,0;1,0;1,0;516,0;49,006200406673116;149,0;249,0
64;517,0;1,0;17,0;514,0;45,51408427817007;335,0;435,0
65;518,0;1,0;17,0;514,0;45,51408427817007;335,0;435,0
66;519,0;1,0;17,0;514,0;45,51408427817007;335,0;435,0
67;528,0;1,0;1,0;527,0;48,30683430957746;149,0;249,0
68;528,0;1,0;19,0;527,0;48,30683430957746;388,0;488,0
69;528,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
70;528,0;1,0;21,0;528,0;49,82180472291676;416,0;516,0
71;529,0;1,0;1,0;527,0;48,30683430957746;149,0;249,0
72;529,0;1,0;17,0;525,0;44,68370476639807;335,0;435,0
73;529,0;1,0;19,0;527,0;48,30683430957746;388,0;488,0
74;529,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
75;529,0;1,0;21,0;528,0;49,82180472291676;416,0;516,0
76;529,0;1,0;22,0;529,0;52,30351948314314;339,0;439,0
77;529,0;1,0;23,0;529,0;52,30351948314314;363,0;463,0
78;530,0;1,0;1,0;527,0;48,30683430957746;149,0;249,0
79;530,0;1,0;19,0;527,0;48,30683430957746;388,0;488,0
80;530,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
81;530,0;1,0;21,0;528,0;49,82180472291676;416,0;516,0
82;530,0;1,0;22,0;529,0;52,30351948314314;339,0;439,0
83;530,0;1,0;23,0;529,0;52,30351948314314;363,0;463,0
84;531,0;1,0;1,0;527,0;48,30683430957746;149,0;249,0
85;531,0;1,0;19,0;527,0;48,30683430957746;388,0;488,0
86;531,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
87;531,0;1,0;21,0;528,0;49,82180472291676;416,0;516,0
88;531,0;1,0;22,0;529,0;52,30351948314314;339,0;439,0
89;532,0;1,0;20,0;528,0;49,82180472291676;399,0;499,0
90;532,0;1,0;21,0;528,0;49,82180472291676;416,0;516,0
91;533,0;1,0;22,0;529,0;52,30351948314314;339,0;439,0
92;533,0;1,0;23,0;529,0;52,30351948314314;363,0;463,0
93;534,0;1,0;23,0;529,0;52,30351948314314;363,0;463,0
94;538,0;1,0;2,0;538,0;59,21361245974162;74,0;174,0
95;539,0;1,0;2,0;538,0;59,21361245974162;74,0;174,0
96;540,0;1,0;2,0;538,0;59,21361245974162;74,0;174,0
97;541,0;1,0;2,0;538,0;59,21361245974162;74,0;174,0
98;542,0;1,0;2,0;538,0;59,21361245974162;74,0;174,0
99;543,0;1,0;3,0;543,0;64,0534305318581;83,0;183,0
100;552,0;1,0;3,0;552,0;65,3303246679845;83,0;183,0
101;553,0;1,0;3,0;552,0;65,3303246679845;83,0;183,0
102;554,0;1,0;3,0;552,0;65,3303246679845;83,0;183,0
103;567,0;1,0;28,0;567,0;71,32688800745609;463,0;563,0
104;567,0;1,0;32,0;567,0;71,32688800745609;454,0;554,0
105;642,0;1,0;19,0;642,0;36,65158406919937;388,0;488,0
106;642,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
107;643,0;1,0;19,0;642,0;36,65158406919937;388,0;488,0
108;643,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
109;643,0;1,0;21,0;643,0;40,90749122726823;416,0;516,0
110;643,0;1,0;22,0;643,0;40,90749122726823;339,0;439,0
111;644,0;1,0;19,0;642,0;36,65158406919937;388,0;488,0
112;644,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
113;644,0;1,0;21,0;643,0;40,90749122726823;416,0;516,0
114;644,0;1,0;22,0;643,0;40,90749122726823;339,0;439,0
115;645,0;1,0;1,0;645,0;42,48759488728282;149,0;249,0
116;645,0;1,0;19,0;642,0;36,65158406919937;388,0;488,0
117;645,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
118;645,0;1,0;21,0;643,0;40,90749122726823;416,0;516,0
119;645,0;1,0;22,0;643,0;40,90749122726823;339,0;439,0
120;645,0;1,0;23,0;645,0;42,48759488728282;363,0;463,0
121;646,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
122;646,0;1,0;21,0;643,0;40,90749122726823;416,0;516,0
123;646,0;1,0;22,0;643,0;40,90749122726823;339,0;439,0
124;647,0;1,0;20,0;642,0;36,65158406919937;399,0;499,0
125;647,0;1,0;21,0;643,0;40,90749122726823;416,0;516,0
126;653,0;1,0;1,0;653,0;42,15345544258751;149,0;249,0
127;653,0;1,0;23,0;653,0;42,15345544258751;363,0;463,0
128;654,0;1,0;22,0;651,0;41,26738704014178;339,0;439,0
129;655,0;1,0;1,0;653,0;42,15345544258751;149,0;249,0
130;655,0;1,0;22,0;651,0;41,26738704014178;339,0;439,0
131;655,0;1,0;23,0;653,0;42,15345544258751;363,0;463,0
132;656,0;1,0;1,0;653,0;42,15345544258751;149,0;249,0
133;656,0;1,0;23,0;653,0;42,15345544258751;363,0;463,0
134;679,0;1,0;1,0;678,0;41,03118078001746;149,0;249,0
135;740,0;1,0;2,0;738,0;55,48269839202678;74,0;174,0
136;740,0;1,0;37,0;738,0;55,48269839202678;614,0;714,0
137;740,0;1,0;38,0;738,0;55,48269839202678;619,0;719,0
138;740,0;1,0;39,0;738,0;55,48269839202678;606,0;706,0
139;742,0;1,0;38,0;738,0;55,48269839202678;619,0;719,0
140;743,0;1,0;2,0;738,0;55,48269839202678;74,0;174,0
141;743,0;1,0;37,0;738,0;55,48269839202678;614,0;714,0
142;743,0;1,0;38,0;738,0;55,48269839202678;619,0;719,0
143;743,0;1,0;39,0;738,0;55,48269839202678;606,0;706,0
144;783,0;1,0;41,0;783,0;45,266126191731786;670,0;770,0
145;784,0;1,0;41,0;783,0;45,266126191731786;670,0;770,0
146;785,0;1,0;41,0;783,0;45,266126191731786;670,0;770,0
147;786,0;1,0;41,0;783,0;45,266126191731786;670,0;770,0
148;805,0;1,0;42,0;800,0;43,448591576919135;698,0;798,0
149;824,0;1,0;2,0;823,0;55,812824202113845;74,0;174,0
150;824,0;1,0;37,0;823,0;55,812824202113845;614,0;714,0
151;824,0;1,0;39,0;823,0;55,812824202113845;606,0;706,0
152;825,0;1,0;2,0;823,0;55,812824202113845;74,0;174,0
153;825,0;1,0;37,0;823,0;55,812824202113845;614,0;714,0
154;825,0;1,0;39,0;823,0;55,812824202113845;606,0;706,0
155;827,0;1,0;2,0;823,0;55,812824202113845;74,0;174,0
156;827,0;1,0;37,0;823,0;55,812824202113845;614,0;714,0
157;827,0;1,0;38,0;827,0;56,74156755822831;619,0;719,0
158;827,0;1,0;39,0;823,0;55,812824202113845;606,0;706,0
159;828,0;1,0;38,0;827,0;56,74156755822831;619,0;719,0
160;838,0;1,0;38,0;838,0;56,198731656755484;619,0;719,0
