;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;604850;236;237;16,533;16,90999984741211;228028,3577072136;0,022802869861011876;2008-12-08;2008-12-09;;1 days
1;600447;311;312;17,034;16,56999969482422;-278607,59124188166;-0,027239656286003333;2009-03-27;2009-03-30;;3 days
2;-551707;344;347;18,033859695434572;18,709999084472656;-373030,8339080345;-0,03749277195548184;2009-05-14;2009-05-19;;5 days
3;397722;502;519;24,078060688018798;23,100000381469727;-388996,10124130984;-0,04062039377763316;2009-12-29;2010-01-25;;27 days
4;395900;644;656;23,206319847106933;24,459999084472656;496331,61007308995;0,05402318185845467;2010-07-23;2010-08-10;;18 days
5;-466496;670;680;20,758399238586424;21,360000610351562;-280644,63352294994;-0,028981106146511504;2010-08-30;2010-09-14;;15 days
6;427142;684;702;22,0139393119812;23,260000228881836;532244,9521667712;0,05660326846737784;2010-09-20;2010-10-14;;24 days
7;-515014;731;742;19,291339923858644;19,75;-236216,36045386453;-0,023775439028685952;2010-11-24;2010-12-10;;16 days
8;641893;921;929;15,110159923553466;15,850000381469727;474898,4110532422;0,04896311234687922;2011-08-26;2011-09-08;;13 days
9;585903;960;965;17,364659923553468;18,280000686645508;536300,8991179154;0,05271285283568772;2011-10-21;2011-10-28;;7 days
10;-625030;1098;1099;17,135660076141356;16,760000228881836;234798,6743326178;0,02192269487083054;2012-05-10;2012-05-11;;1 days
11;-523736;1316;1327;20,898120532989502;21,329999923706055;-226190,78457632448;-0,020665944099365063;2013-03-26;2013-04-11;;16 days
12;-416294;1404;1407;25,748399238586426;26,110000610351562;-150532,48145759566;-0,01404364474911679;2013-07-31;2013-08-05;;5 days
13;-434711;1419;1450;24,311280609130858;22,959999084472656;587416,9428656914;0,055582490547646635;2013-08-21;2013-10-04;;44 days
