indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
62,0;434,0;82,94121375963002;-0,46052449764629183;282,8088457381207;434,0;503,0
63,0;509,0;79,59999084472656;0,128119170439905;14,38733309081492;439,0;508,0
64,0;509,0;79,59999084472656;0,128119170439905;14,38733309081492;456,0;525,0
65,0;509,0;79,59999084472656;0,5737472050114408;-212,4373365060968;466,0;535,0
66,0;537,0;82,69896970220955;0,11067781633867822;23,26498232833935;467,0;536,0
67,0;509,0;79,59999084472656;0,2268619130383481;-35,87272289179262;478,0;547,0
68,0;509,0;79,59999084472656;0,5737472050114408;-212,4373365060968;478,0;547,0
69,0;509,0;79,59999084472656;0,2268619130383481;-35,87272289179262;486,0;555,0
70,0;509,0;79,59999084472656;0,9530785972004105;-405,5170151302824;486,0;555,0
71,0;548,0;88,44760545322214;-0,170336469004992;181,79199046795776;509,0;578,0
72,0;548,0;88,44760545322214;0,2268619130383481;-35,87272289179262;509,0;578,0
73,0;548,0;88,44760545322214;-0,170336469004992;181,79199046795776;510,0;579,0
74,0;548,0;88,44760545322214;0,5226032500920532;-197,93897559722302;510,0;579,0
75,0;548,0;88,44760545322214;-0,170336469004992;181,79199046795776;524,0;593,0
76,0;548,0;88,44760545322214;0,5226032500920532;-197,93897559722302;524,0;593,0
77,0;580,0;81,1715761659379;-1,53179423708677;969,6122336762646;535,0;604,0
78,0;580,0;81,1715761659379;-0,24638906396851232;224,07723326767507;535,0;604,0
79,0;580,0;81,1715761659379;-1,53179423708677;969,6122336762646;537,0;606,0
80,0;580,0;81,1715761659379;-0,24638906396851232;224,07723326767507;537,0;606,0
81,0;580,0;81,1715761659379;-1,53179423708677;969,6122336762646;548,0;617,0
82,0;580,0;81,1715761659379;-0,24638906396851232;224,07723326767507;548,0;617,0
83,0;621,0;54,77529143373935;-0,6438118227365502;454,58243335313705;551,0;620,0
84,0;580,0;81,1715761659379;-0,6438118227365502;454,58243335313705;556,0;625,0
85,0;580,0;81,1715761659379;-0,24638906396851232;224,07723326767507;556,0;625,0
86,0;580,0;81,1715761659379;-0,16941104647929617;179,42998312392967;575,0;644,0
87,0;580,0;81,1715761659379;-0,16941104647929617;179,42998312392967;580,0;649,0
88,0;645,0;70,15985814478366;0,09332340772063477;9,96626016497423;586,0;655,0
89,0;645,0;70,15985814478366;0,46875737141082857;-232,18864641520076;586,0;655,0
90,0;645,0;70,15985814478366;0,09332340772063477;9,96626016497423;594,0;663,0
91,0;645,0;70,15985814478366;0,46875737141082857;-232,18864641520076;594,0;663,0
92,0;656,0;71,18641562971064;-1,807757463207865;1257,07531149407;603,0;672,0
93,0;656,0;71,18641562971064;0,09332340772063477;9,96626016497423;603,0;672,0
94,0;656,0;71,18641562971064;-1,807757463207865;1257,07531149407;605,0;674,0
95,0;656,0;71,18641562971064;0,09332340772063477;9,96626016497423;605,0;674,0
96,0;689,0;81,22451839424525;0,25146955112412717;-92,03800233027837;619,0;688,0
97,0;689,0;81,22451839424525;0,25146955112412717;-92,03800233027837;621,0;690,0
98,0;689,0;81,22451839424525;0,2040750550451501;-59,38319453186318;634,0;703,0
99,0;689,0;81,22451839424525;0,25146955112412717;-92,03800233027837;634,0;703,0
100,0;645,0;70,15985814478366;0,25146955112412717;-92,03800233027836;645,0;714,0
101,0;656,0;71,18641562971064;0,30418493225862464;-128,35889993194712;649,0;718,0
102,0;656,0;71,18641562971064;0,30418493225862464;-128,35889993194712;656,0;725,0
103,0;704,0;84,2856442199225;-0,8065423395305336;652,0914512494181;673,0;742,0
104,0;704,0;84,2856442199225;0,2040750550451501;-59,38319453186317;673,0;742,0
105,0;704,0;84,2856442199225;-0,8065423395305336;652,0914512494181;689,0;758,0
106,0;704,0;84,2856442199225;0,2040750550451501;-59,38319453186317;689,0;758,0
107,0;761,0;88,58691539570702;0,07546089782078107;31,161172154092633;691,0;760,0
108,0;704,0;84,2856442199225;0,07546089782078107;31,161172154092633;704,0;773,0
109,0;719,0;72,1875091269645;0,39046205401767914;-208,55470771174683;713,0;782,0
110,0;719,0;72,1875091269645;0,39046205401767914;-208,55470771174683;719,0;788,0
111,0;761,0;88,58691539570702;-0,6966755615143192;618,757017708104;729,0;798,0
112,0;822,0;70,18869092432354;-0,30161023723579483;318,1123059321469;752,0;821,0
113,0;822,0;70,18869092432354;-0,30161023723579483;318,1123059321469;761,0;830,0
114,0;822,0;70,18869092432354;-1,194637466726964;1052,180688573888;765,0;834,0
115,0;822,0;70,18869092432354;-0,07875287482226831;134,92355402822807;765,0;834,0
116,0;783,0;73,260053042392;0,061357586320131566;25,217062953728984;775,0;844,0
117,0;783,0;73,260053042392;0,061357586320131566;25,217062953728984;783,0;852,0
118,0;845,0;77,06422339424016;-2,3725160646464696;2081,840298020507;793,0;862,0
119,0;845,0;77,06422339424016;0,29893619434420093;-175,53686082660965;793,0;862,0
120,0;845,0;77,06422339424016;-2,3725160646464696;2081,840298020507;799,0;868,0
121,0;845,0;77,06422339424016;0,29893619434420093;-175,53686082660965;799,0;868,0
122,0;845,0;77,06422339424016;-0,32125451296073315;348,5242868460597;815,0;884,0
123,0;845,0;77,06422339424016;0,29893619434420093;-175,53686082660965;815,0;884,0
124,0;845,0;77,06422339424016;-0,3059149040084678;335,5623172813955;821,0;890,0
125,0;845,0;77,06422339424016;0,29893619434420093;-175,53686082660965;821,0;890,0
126,0;845,0;77,06422339424016;-0,3059149040084678;335,5623172813955;822,0;891,0
127,0;845,0;77,06422339424016;0,29893619434420093;-175,53686082660965;822,0;891,0
128,0;845,0;77,06422339424016;-0,2527129785784093;290,606690292996;828,0;897,0
129,0;845,0;77,06422339424016;2,240581953736715;-1816,227527513284;828,0;897,0
130,0;845,0;77,06422339424016;-0,2527129785784093;290,606690292996;835,0;904,0
131,0;845,0;77,06422339424016;2,240581953736715;-1816,227527513284;835,0;904,0
132,0;845,0;77,06422339424016;-0,2527129785784093;290,606690292996;843,0;912,0
133,0;845,0;77,06422339424016;-0,2527129785784093;290,606690292996;845,0;914,0
134,0;885,0;64,21404287581083;0,12001749417747999;-42,00143947125896;853,0;922,0
135,0;885,0;64,21404287581083;1,3570503929639601;-1136,7755548972937;853,0;922,0
136,0;885,0;64,21404287581083;0,12001749417747999;-42,00143947125896;863,0;932,0
137,0;885,0;64,21404287581083;1,3570503929639601;-1136,7755548972937;863,0;932,0
138,0;885,0;64,21404287581083;0,1291546974529728;-50,08786437007011;864,0;933,0
139,0;953,0;73,5294021399694;0,13699057741409668;-57,02261813566473;883,0;952,0
140,0;953,0;73,5294021399694;0,13699057741409668;-57,02261813566473;885,0;954,0
141,0;960,0;77,17121247510212;0,20549383572828236;-120,10286982404895;890,0;959,0
142,0;960,0;77,17121247510212;0,20549383572828236;-120,10286982404895;891,0;960,0
143,0;898,0;63,670435529584466;0,21775446686318803;-131,8730757135584;898,0;967,0
144,0;923,0;68,77470765455507;0,22693256271748785;-140,6840477336862;902,0;971,0
145,0;923,0;68,77470765455507;1,594106790781033;-1402,5858602363382;902,0;971,0
146,0;960,0;77,17121247510212;-0,8753788173696222;917,5348771499395;913,0;982,0
147,0;960,0;77,17121247510212;0,22693256271748785;-140,6840477336862;913,0;982,0
148,0;960,0;77,17121247510212;-0,6444047737180467;695,799795244427;917,0;986,0
149,0;960,0;77,17121247510212;0,22693256271748785;-140,6840477336862;917,0;986,0
150,0;960,0;77,17121247510212;-0,6444047737180467;695,799795244427;923,0;992,0
151,0;960,0;77,17121247510212;0,22693256271748785;-140,6840477336862;923,0;992,0
152,0;960,0;77,17121247510212;-0,5496401894952403;604,8257943905328;927,0;996,0
153,0;960,0;77,17121247510212;0,25494574708060086;-167,5767047222747;927,0;996,0
154,0;960,0;77,17121247510212;-0,5496401894952403;604,8257943905328;934,0;1003,0
155,0;960,0;77,17121247510212;0,25494574708060086;-167,5767047222747;934,0;1003,0
156,0;1022,0;82,77155805487453;0,09032815451245821;-9,543815856857762;952,0;1021,0
157,0;1022,0;82,77155805487453;0,09032815451245821;-9,543815856857762;953,0;1022,0
158,0;1022,0;82,77155805487453;0,09032815451245821;-9,543815856857762;960,0;1029,0
159,0;1022,0;82,77155805487453;-0,40839248212309875;500,1486747846815;961,0;1030,0
160,0;1022,0;82,77155805487453;0,3220978277641575;-246,41242192009443;961,0;1030,0
161,0;1022,0;82,77155805487453;-0,40839248212309875;500,1486747846815;971,0;1040,0
162,0;1022,0;82,77155805487453;0,3220978277641575;-246,41242192009443;971,0;1040,0
163,0;1022,0;82,77155805487453;-0,40839248212309875;500,1486747846815;972,0;1041,0
164,0;1022,0;82,77155805487453;0,3220978277641575;-246,41242192009443;972,0;1041,0
165,0;1022,0;82,77155805487453;-0,40839248212309875;500,1486747846815;987,0;1056,0
166,0;1022,0;82,77155805487453;0,6571221277188477;-588,8072564737879;987,0;1056,0
167,0;1067,0;80,0;-0,06159017899721183;145,716720990025;997,0;1066,0
168,0;1067,0;80,0;-0,7923446580377369;925,4317501262652;1020,0;1089,0
169,0;1067,0;80,0;-0,06159017899721183;145,716720990025;1020,0;1089,0
170,0;1067,0;80,0;-0,7923446580377369;925,4317501262652;1022,0;1091,0
171,0;1067,0;80,0;-0,06159017899721183;145,716720990025;1022,0;1091,0
172,0;1067,0;80,0;-0,7923446580377369;925,4317501262652;1031,0;1100,0
173,0;1067,0;80,0;0,025110396784259907;53,20720663119468;1031,0;1100,0
174,0;1067,0;80,0;-0,7923446580377369;925,4317501262652;1041,0;1110,0
175,0;1067,0;80,0;0,4885156958333972;-441,2462474542348;1041,0;1110,0
176,0;1126,0;70,34480876221771;-0,16364730911495406;254,61167882565599;1056,0;1125,0
177,0;1067,0;80,0;-0,16364730911495406;254,61167882565599;1067,0;1136,0
178,0;1090,0;61,77607286513205;0,23802044158571276;-197,66620846329488;1076,0;1145,0
179,0;1090,0;61,77607286513205;0,23802044158571276;-197,66620846329488;1090,0;1159,0
180,0;1126,0;70,34480876221771;0,3649288496769591;-340,5650759740382;1100,0;1169,0
181,0;1170,0;86,40167814800391;0,3649288496769591;-340,5650759740382;1126,0;1195,0
182,0;1170,0;86,40167814800391;-1,3482103017779226;1663,8077312281732;1127,0;1196,0
183,0;1170,0;86,40167814800391;1,3778471707922095;-1525,6795116788812;1127,0;1196,0
184,0;1170,0;86,40167814800391;-0,7926997644839041;1013,8604025941718;1138,0;1207,0
185,0;1170,0;86,40167814800391;1,3778471707922095;-1525,6795116788812;1138,0;1207,0
186,0;1170,0;86,40167814800391;-0,7926997644839041;1013,8604025941718;1146,0;1215,0
187,0;1170,0;86,40167814800391;1,3778471707922095;-1525,6795116788812;1146,0;1215,0
188,0;1170,0;86,40167814800391;-0,7926997644839041;1013,8604025941718;1148,0;1217,0
189,0;1237,0;90,67164285327937;0,06373081649664859;11,836622846925053;1167,0;1236,0
190,0;1237,0;90,67164285327937;0,06373081649664859;11,836622846925053;1170,0;1239,0
191,0;1237,0;90,67164285327937;-0,3557826577484403;530,7747904881;1180,0;1249,0
192,0;1237,0;90,67164285327937;1,016791071331984;-1167,0989123843851;1180,0;1249,0
193,0;1237,0;90,67164285327937;-0,3557826577484403;530,7747904881;1191,0;1260,0
194,0;1237,0;90,67164285327937;1,016791071331984;-1167,0989123843851;1191,0;1260,0
195,0;1237,0;90,67164285327937;-0,3557826577484403;530,7747904881;1197,0;1266,0
196,0;1237,0;90,67164285327937;1,016791071331984;-1167,0989123843851;1197,0;1266,0
197,0;1237,0;90,67164285327937;-0,11226889412269259;229,54826488305008;1201,0;1270,0
198,0;1237,0;90,67164285327937;1,185950198471166;-1376,348752655553;1201,0;1270,0
199,0;1237,0;90,67164285327937;-0,11226889412269259;229,54826488305008;1208,0;1277,0
200,0;1237,0;90,67164285327937;1,185950198471166;-1376,348752655553;1208,0;1277,0
201,0;1237,0;90,67164285327937;-0,11226889412269259;229,54826488305008;1218,0;1287,0
202,0;1237,0;90,67164285327937;2,8026445264444004;-3376,199636358444;1218,0;1287,0
203,0;1237,0;90,67164285327937;-0,11226889412269259;229,54826488305008;1221,0;1290,0
204,0;1271,0;86,85450045310782;-1,0700005084868423;1446,8251467398843;1237,0;1306,0
205,0;1271,0;86,85450045310782;-0,11226889412269259;229,5482648830501;1237,0;1306,0
206,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1239,0;1308,0
207,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1250,0;1319,0
208,0;1309,0;77,97361973293718;-0,6134079312013417;880,9246016754936;1257,0;1326,0
209,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1257,0;1326,0
210,0;1309,0;77,97361973293718;-0,6134079312013417;880,9246016754936;1261,0;1330,0
211,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1261,0;1330,0
212,0;1309,0;77,97361973293718;-0,6134079312013417;880,9246016754936;1268,0;1337,0
213,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1268,0;1337,0
214,0;1309,0;77,97361973293718;-0,6134079312013417;880,9246016754936;1271,0;1340,0
215,0;1309,0;77,97361973293718;-0,2337073873729115;383,8965898040783;1271,0;1340,0
216,0;1355,0;84,7036208237115;0,14630437153857223;-113,53880261105388;1285,0;1354,0
217,0;1309,0;77,97361973293718;0,14630437153857223;-113,53880261105388;1291,0;1360,0
218,0;1309,0;77,97361973293718;0,6955071916425671;-832,4452941271832;1291,0;1360,0
219,0;1309,0;77,97361973293718;0,14630437153857223;-113,53880261105388;1301,0;1370,0
220,0;1309,0;77,97361973293718;0,14630437153857223;-113,53880261105388;1309,0;1378,0
221,0;1355,0;84,7036208237115;0,015659971833207158;63,4843589897158;1322,0;1391,0
222,0;1355,0;84,7036208237115;0,6346908518713741;-775,3024834620004;1322,0;1391,0
223,0;1355,0;84,7036208237115;0,015659971833207158;63,4843589897158;1327,0;1396,0
224,0;1355,0;84,7036208237115;0,6346908518713741;-775,3024834620004;1327,0;1396,0
225,0;1355,0;84,7036208237115;0,015659971833207158;63,4843589897158;1338,0;1407,0
226,0;1355,0;84,7036208237115;1,9643951272444222;-2577,0517765924806;1338,0;1407,0
227,0;1392,0;85,28303978154017;-0,7028742151414336;1063,6839472584156;1344,0;1413,0
228,0;1392,0;85,28303978154017;0,015659971833207158;63,4843589897158;1344,0;1413,0
229,0;1392,0;85,28303978154017;-0,7028742151414336;1063,6839472584156;1355,0;1424,0
230,0;1392,0;85,28303978154017;0,015659971833207158;63,4843589897158;1355,0;1424,0
231,0;1392,0;85,28303978154017;-0,7028742151414336;1063,6839472584156;1361,0;1430,0
232,0;1392,0;85,28303978154017;0,11492296384822001;-74,68972589518208;1361,0;1430,0
233,0;1438,0;79,73569318361325;-0,12059449125928082;253,15057161445907;1368,0;1437,0
234,0;1438,0;79,73569318361325;-0,12059449125928082;253,15057161445907;1371,0;1440,0
235,0;1438,0;79,73569318361325;-0,12059449125928082;253,15057161445907;1392,0;1461,0
