;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;cenario
0;28;1;90;2;2;3;6;0,01;0,05;HSY;11,280727367483724;0,8028043887284095;-22,089530092415636;50,5;Media_dos_resultados_por_ativo
