;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;113,0;2,0;3,0;113,0;56,26123427201918;58,0;108,0
3;153,0;2,0;8,0;153,0;56,027199670307034;99,0;149,0
4;154,0;2,0;1,0;154,0;55,77202072538859;80,0;130,0
8;161,0;2,0;7,0;157,0;56,33178981276424;104,0;154,0
10;182,0;2,0;6,0;182,0;55,477308294209706;111,0;161,0
12;197,0;2,0;13,0;197,0;54,53013852489703;120,0;170,0
14;200,0;2,0;11,0;200,0;50,73901205756515;132,0;182,0
17;201,0;2,0;5,0;201,0;49,10596649727085;94,0;144,0
23;219,0;2,0;4,0;219,0;45,888846593071946;104,0;154,0
24;236,0;2,0;17,0;234,0;38,70905587668593;182,0;232,0
27;261,0;2,0;21,0;260,0;44,10958904109589;207,0;257,0
34;292,0;2,0;12,0;292,0;51,78233483854092;157,0;207,0
36;299,0;2,0;9,0;299,0;46,90198277640421;154,0;204,0
43;316,0;2,0;26,0;315,0;43,33178886875086;253,0;303,0
47;318,0;2,0;23,0;318,0;38,974415045328286;264,0;314,0
87;415,0;2,0;29,0;411,0;37,51825345953944;288,0;338,0
89;423,0;2,0;32,0;423,0;33,04638187556357;345,0;395,0
91;424,0;2,0;28,0;424,0;29,47247876366211;300,0;350,0
108;427,0;2,0;30,0;427,0;25,562102336894796;324,0;374,0
120;507,0;2,0;39,0;507,0;55,77439499957098;449,0;499,0
193;595,0;2,0;45,0;595,0;41,0421121060818;533,0;583,0
205;605,0;2,0;44,0;600,0;41,6666647377137;503,0;553,0
227;694,0;2,0;53,0;692,0;46,476761822834575;620,0;670,0
235;723,0;2,0;51,0;723,0;37,635868423070846;615,0;665,0
240;775,0;2,0;57,0;775,0;57,84313653877546;660,0;710,0
279;894,0;2,0;49,0;894,0;46,73267352909406;586,0;636,0
282;896,0;2,0;48,0;896,0;44,77756234531612;591,0;641,0
287;899,0;2,0;50,0;899,0;43,13524393937914;615,0;665,0
292;903,0;2,0;73,0;900,0;39,54248455979796;837,0;887,0
310;969,0;2,0;88,0;968,0;61,79138574535505;909,0;959,0
329;990,0;2,0;89,0;990,0;51,72798170051174;935,0;985,0
338;1026,0;2,0;96,0;1026,0;55,01222579402956;972,0;1022,0
348;1031,0;2,0;95,0;1027,0;53,99999427795683;977,0;1027,0
359;1045,0;2,0;94,0;1045,0;49,62686332587515;991,0;1041,0
367;1066,0;2,0;84,0;1065,0;36,34085596416672;864,0;914,0
372;1114,0;2,0;105,0;1114,0;54,331680495136204;1051,0;1101,0
378;1133,0;2,0;104,0;1133,0;58,75486299502605;1079,0;1129,0
414;1257,0;2,0;118,0;1257,0;62,78772116519953;1193,0;1243,0
416;1258,0;2,0;115,0;1258,0;61,315789242530506;1189,0;1239,0
429;1273,0;2,0;116,0;1273,0;59,379406876462454;1212,0;1262,0
443;1302,0;2,0;75,0;1302,0;65,61224977357529;826,0;876,0
478;1327,0;2,0;120,0;1327,0;56,8320347778423;1223,0;1273,0
486;1332,0;2,0;119,0;1332,0;55,380582596043105;1226,0;1276,0
490;1336,0;2,0;122,0;1336,0;49,913351103312756;1240,0;1290,0
493;1337,0;2,0;121,0;1337,0;48,20788545780423;1247,0;1297,0
504;1342,0;2,0;111,0;1342,0;45,71150117396857;1123,0;1173,0
506;1345,0;2,0;113,0;1344,0;45,3860632352928;1146,0;1196,0
512;1346,0;2,0;124,0;1346,0;38,828448243183125;1290,0;1340,0
521;1406,0;2,0;127,0;1406,0;53,17545733751047;1328,0;1378,0
