;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;42;3;50;2;3;3;6;0,01;0,05;AAPL;7,098499891326284
1;42;3;50;2;3;3;6;0,01;0,06;AAPL;5,2544854582322715
2;42;3;50;2;3;3;6;0,01;0,07;AAPL;3,4308307895422274
3;42;3;50;2;3;3;6;0,02;0,05;AAPL;6,717371196669305
4;42;3;50;2;3;3;6;0,02;0,06;AAPL;5,790845607067508
5;42;3;50;2;3;3;6;0,02;0,07;AAPL;3,644312575321732
6;42;3;50;2;3;3;6;0,03;0,05;AAPL;6,585014331211248
7;42;3;50;2;3;3;6;0,03;0,06;AAPL;5,370368019668932
8;42;3;50;2;3;3;6;0,03;0,07;AAPL;4,016878775178075
9;42;3;60;2;3;3;6;0,01;0,05;AAPL;7,268481854520873
10;42;3;60;2;3;3;6;0,01;0,06;AAPL;6,259516074892144
11;42;3;60;2;3;3;6;0,01;0,07;AAPL;4,40124100723169
12;42;3;60;2;3;3;6;0,02;0,05;AAPL;5,72944768222416
13;42;3;60;2;3;3;6;0,02;0,06;AAPL;5,11209955324923
14;42;3;60;2;3;3;6;0,02;0,07;AAPL;3,0904590911684693
15;42;3;60;2;3;3;6;0,03;0,05;AAPL;4,867638340366222
16;42;3;60;2;3;3;6;0,03;0,06;AAPL;4,434154506918784
17;42;3;60;2;3;3;6;0,03;0,07;AAPL;3,194158641825293
18;42;3;70;2;3;3;6;0,01;0,05;AAPL;6,056126695626917
19;42;3;70;2;3;3;6;0,01;0,06;AAPL;4,6718942513607065
20;42;3;70;2;3;3;6;0,01;0,07;AAPL;4,34826216042177
21;42;3;70;2;3;3;6;0,02;0,05;AAPL;5,255359202824759
22;42;3;70;2;3;3;6;0,02;0,06;AAPL;4,656383711562579
23;42;3;70;2;3;3;6;0,02;0,07;AAPL;4,044987084546806
24;42;3;70;2;3;3;6;0,03;0,05;AAPL;4,3382576481445
25;42;3;70;2;3;3;6;0,03;0,06;AAPL;4,1774694657445055
26;42;3;70;2;3;3;6;0,03;0,07;AAPL;3,4973673563339402
