;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;35;2;50;2;3;4;6;0,01;0,05;NEE;6,480469848843319
1;35;2;50;2;3;4;6;0,01;0,06;NEE;6,281574886826219
2;35;2;50;2;3;4;6;0,01;0,07;NEE;6,4988307516051265
3;35;2;50;2;3;4;6;0,02;0,05;NEE;5,879154047917311
4;35;2;50;2;3;4;6;0,02;0,06;NEE;4,729067425991267
5;35;2;50;2;3;4;6;0,02;0,07;NEE;4,966334344863254
6;35;2;50;2;3;4;6;0,03;0,05;NEE;4,971370914543187
7;35;2;50;2;3;4;6;0,03;0,06;NEE;3,874412617308663
8;35;2;50;2;3;4;6;0,03;0,07;NEE;4,233532064733245
9;35;2;60;2;3;4;6;0,01;0,05;NEE;5,993639614590012
10;35;2;60;2;3;4;6;0,01;0,06;NEE;5,610856286889794
11;35;2;60;2;3;4;6;0,01;0,07;NEE;5,48075331822564
12;35;2;60;2;3;4;6;0,02;0,05;NEE;4,163090580314255
13;35;2;60;2;3;4;6;0,02;0,06;NEE;4,3109217684154055
14;35;2;60;2;3;4;6;0,02;0,07;NEE;4,257956409909612
15;35;2;60;2;3;4;6;0,03;0,05;NEE;3,0218670481476027
16;35;2;60;2;3;4;6;0,03;0,06;NEE;2,9253074840218813
17;35;2;60;2;3;4;6;0,03;0,07;NEE;3,1232745806106497
18;35;2;70;2;3;4;6;0,01;0,05;NEE;4,648903917696043
19;35;2;70;2;3;4;6;0,01;0,06;NEE;4,944701773066376
20;35;2;70;2;3;4;6;0,01;0,07;NEE;5,180627871377196
21;35;2;70;2;3;4;6;0,02;0,05;NEE;3,862475695467461
22;35;2;70;2;3;4;6;0,02;0,06;NEE;3,997921240463762
23;35;2;70;2;3;4;6;0,02;0,07;NEE;3,285911125204952
24;35;2;70;2;3;4;6;0,03;0,05;NEE;3,0146306948481234
25;35;2;70;2;3;4;6;0,03;0,06;NEE;3,2259355956467224
26;35;2;70;2;3;4;6;0,03;0,07;NEE;2,4700832576141374
