;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;3;50;2;3;3;6;0,02;0,05;AFL;8,735942066447715;0,5937686871141389;-16,397599291495585;32,666666666666664;7,104196780542081;8,54837654352253;7,015199880254059;9,315068493150683;7,81994454315372
1;21;3;50;2;3;3;6;0,02;0,1;AFL;4,70422501202603;0,31280990043392093;-23,159042911039297;27,666666666666668;4,4008704130515195;5,6787777501743655;3,207715744415064;7,260273972602739;5,004022350931584
2;21;3;50;2;3;3;6;0,05;0,05;AFL;9,932783795945214;0,5666627076973655;-17,45997090782917;30,0;7,906696996055765;8,271527092590693;6,416960317350075;8,21917808219178;7,8427547961272195
3;21;3;50;2;3;3;6;0,05;0,1;AFL;5,52861913230096;0,36394255654664764;-23,50193224450452;24,666666666666668;4,953638956195993;6,201025906266999;3,0146289169595177;6,027397260273973;5,1864278369079235
8;21;3;100;2;3;3;6;0,02;0,05;AFL;6,2317598171000546;0,46049427091455236;-22,157436744715195;32,333333333333336;5,425105263879487;7,187165853408733;3,771737246807609;9,178082191780822;6,228495276720623
9;21;3;100;2;3;3;6;0,02;0,1;AFL;2,7259825199527445;0,1878592321615915;-25,1339314807897;25,333333333333332;3,0744293414374173;4,402582436480802;2,095622333232875;6,301369863013697;3,775063584788633
10;21;3;100;2;3;3;6;0,05;0,05;AFL;7,374431518225433;0,5385569806162936;-23,5768752951913;29,0;6,191283668103;7,984466625569908;2,9724272078812204;7,808219178082191;6,474775805916032
11;21;3;100;2;3;3;6;0,05;0,1;AFL;3,0924741109915566;0,2160899170952361;-25,627157354063055;23,0;3,3201674148550975;4,690919172192804;1,8178784380615107;5,342465753424657;3,7860978257767237
16;21;4;50;2;3;3;6;0,02;0,05;AFL;5,447766329865803;0,4962839704027307;-13,23050912850104;21,666666666666668;4,899425947257592;7,5527072898560075;8,798642326999953;4,794520547945206;6,19955075663285
17;21;4;50;2;3;3;6;0,02;0,1;AFL;2,721723068353325;0,18250463029303385;-25,371926254466047;19,0;3,071573315663701;4,3478927104806635;1,9616034200874544;3,698630136986301;3,3672484178608832
18;21;4;50;2;3;3;6;0,05;0,05;AFL;4,478825736910127;0,282460659573645;-16,82417164414847;19,666666666666668;4,249736840082699;5,368802945752944;6,774989718504165;3,9726027397260277;4,890629838569168
19;21;4;50;2;3;3;6;0,05;0,1;AFL;2,4720143326673196;0,13402167776548413;-25,119062242462743;16,666666666666668;2,90413988711187;3,8527075492870235;2,1039954547476727;2,7397260273972606;3,03736517743637
24;21;4;100;2;3;3;6;0,02;0,05;AFL;4,9402709038856685;0,44494306632568076;-13,704536413923057;22,0;4,559142701207792;7,028332173741228;8,531709483844642;4,931506849315068;5,885329826323649
25;21;4;100;2;3;3;6;0,02;0,1;AFL;1,0800854857647961;0,08044812816857448;-23,95166691247354;18,666666666666668;1,9708308521002178;3,305529099752901;2,7613756607052826;3,561643835616439;2,692367178875454
26;21;4;100;2;3;3;6;0,05;0,05;AFL;4,693610038008833;0,38936688688441073;-14,435774648612844;20,0;4,393752914783767;6,460699677359871;8,119936771571673;4,10958904109589;5,476026273105515
27;21;4;100;2;3;3;6;0,05;0,1;AFL;0,9767986782708923;0,06754547483267621;-26,21352312349424;16,333333333333332;1,9015755084480717;3,1737466455318657;1,4876858800025958;2,6027397260273966;2,30609220320542
32;21;5;50;2;3;3;6;0,02;0,05;AFL;1,4565453771659298;0,1781721719128373;-13,930399060655324;14,333333333333334;2,223252819463029;4,303642742409035;8,404522378146384;1,7808219178082194;3,6374840341659653
33;21;5;50;2;3;3;6;0,02;0,1;AFL;0,4100116099322075;0,05879420513059741;-21,617526720762672;12,666666666666666;1,5215363326055538;3,084364735558242;4,075769782853278;1,0958904109589038;2,272142666106475
34;21;5;50;2;3;3;6;0,05;0,05;AFL;1,330873500775524;0,11429791618636753;-14,848872120233203;11,666666666666666;2,1389879535231913;3,651257069319867;7,887314544980385;0,6849315068493148;3,184532007291286
35;21;5;50;2;3;3;6;0,05;0,1;AFL;0,041476465064804735;0,003830750974619592;-20,884736085475538;10,333333333333334;1,274428025891825;2,52299036607195;4,488416678359807;0,13698630136986326;1,9278096842212922
40;21;5;100;2;3;3;6;0,02;0,05;AFL;3,6420224481394072;0,329153795238981;-12,21687013361111;16,666666666666668;3,688647764534665;5,845707645357145;9,36943972023055;2,7397260273972606;4,980932047420871
41;21;5;100;2;3;3;6;0,02;0,1;AFL;-1,859194230272158;-0,24319204318761967;-23,176317868436854;14,333333333333334;0,0;0,0;3,1979879214915137;1,7808219178082194;0,7112585484713904
42;21;5;100;2;3;3;6;0,05;0,05;AFL;4,901885725471129;0,42724925441655137;-11,556322903979662;15,333333333333334;4,5334048670472695;6,8476147742104665;9,741405122785197;2,1917808219178085;5,604090013466535
43;21;5;100;2;3;3;6;0,05;0,1;AFL;0,7519755135126444;-0,01660208664608522;-21,425776786266216;13,0;1,75082822605952;2,3142976717666115;4,1837474389167175;1,232876712328767;2,1853863104224667
48;28;3;50;2;3;3;6;0,02;0,05;AFL;9,402658890322982;0,5611775499157632;-15,847152642844177;33,666666666666664;7,5512403466710305;8,215503921586167;7,325165769240856;9,726027397260271;8,019417435669508
49;28;3;50;2;3;3;6;0,02;0,1;AFL;10,512075956131994;0,47824110924603164;-18,293807964143426;29,0;8,295121022339059;7,368424843253821;5,947412460053076;7,808219178082191;7,625406341665726
50;28;3;50;2;3;3;6;0,05;0,05;AFL;9,680374944821699;0,5006149237213049;-19,618062299234698;30,333333333333332;7,737453099864723;7,596941885840268;5,201702275011811;8,356164383561643;7,423444247121165
51;28;3;50;2;3;3;6;0,05;0,1;AFL;10,209040565057633;0,48198277117112864;-22,295918678750965;26,333333333333332;8,091931276651003;7,4066406565844645;3,693755709637433;6,712328767123286;7,070737088554666
56;28;3;100;2;3;3;6;0,02;0,05;AFL;9,087498606344502;0,5762696513086721;-18,11115114132704;34,333333333333336;7,339920679600036;8,36964850790755;6,0502696299577305;10,0;7,829904097796134
57;28;3;100;2;3;3;6;0,02;0,1;AFL;7,664073567931034;0,35951685679881207;-23,87110655097172;29,333333333333332;6,385492978809571;6,155823608783542;2,8067405732380197;7,945205479452053;6,03143888666941
58;28;3;100;2;3;3;6;0,05;0,05;AFL;7,7591985531041034;0,44905907619379165;-22,44465561555788;30,666666666666668;6,449275698964371;7,070371424730676;3,6099994056332547;8,493150684931507;6,513102862417033
59;28;3;100;2;3;3;6;0,05;0,1;AFL;7,791711969216441;0,32370601589699405;-25,094611540485744;26,666666666666668;6,4710764289975655;5,790066242534652;2,1177640617384137;6,8493150684931505;5,708634414613366
64;28;4;50;2;3;3;6;0,02;0,05;AFL;6,27568798988185;0,36219057222796464;-13,603104538662889;22,333333333333332;5,4545597583675045;6,183131850892322;8,588827501482946;5,0684931506849304;6,055323375579291
65;28;4;50;2;3;3;6;0,02;0,1;AFL;6,512603423457416;0,3255418534073569;-17,161692117333853;20,0;5,6134150872026165;5,808816740309676;6,584926187772404;4,10958904109589;5,593199138727927
66;28;4;50;2;3;3;6;0,05;0,05;AFL;5,457705167923055;0,2347761406353538;-21,251743724540173;20,0;4,906090086288113;4,881772660551535;4,2817484219786905;4,10958904109589;4,696164720434569
67;28;4;50;2;3;3;6;0,05;0,1;AFL;3,7979513354747465;0,12663380923749526;-27,12523874059121;18,333333333333332;3,793200407216965;3,7772508644691842;0,9742832778630793;3,4246575342465744;3,3332919660998455
72;28;4;100;2;3;3;6;0,02;0,05;AFL;7,252468447497658;0,46293035528431137;-19,291742303755495;28,666666666666668;6,109505611630284;7,212047028511156;5,385458625860146;7,671232876712329;6,544186056355092
73;28;4;100;2;3;3;6;0,02;0,1;AFL;6,337743186008489;0,28217759193692965;-23,57063193243681;23,666666666666668;5,496168692145474;5,365911808022915;2,975942951852418;5,616438356164384;5,116101571499864
74;28;4;100;2;3;3;6;0,05;0,05;AFL;8,408034842520724;0,4480320920176148;-18,14385079405777;25,0;6,884330100274852;7,059882225985313;6,031855898212659;6,164383561643835;6,709856316093097
75;28;4;100;2;3;3;6;0,05;0,1;AFL;9,300176197037372;0,41296324260848194;-20,22887554569235;20,333333333333332;7,482524173578824;6,701703259106817;4,857742925986761;4,246575342465753;6,422185329628946
80;28;5;50;2;3;3;6;0,02;0,05;AFL;2,8043568183430274;0,2458607723484272;-13,698542070504814;15,0;3,126980476477924;4,9949865812279075;8,535085000783623;2,054794520547945;4,280113444745879
81;28;5;50;2;3;3;6;0,02;0,1;AFL;2,9307918184644586;0,26419419630464636;-18,89578943280804;13,666666666666666;3,2117570282518333;5,182236718105051;5,608426435621173;1,5068493150684925;3,8735743245221808
82;28;5;50;2;3;3;6;0,05;0,05;AFL;3,2520879369093123;0,223316307058449;-15,263678722650091;13,666666666666666;3,427190863771557;4,76472658061638;7,653729877709262;1,5068493150684925;4,138800706475026
83;28;5;50;2;3;3;6;0,05;0,1;AFL;0,7743249179953801;0,04535430763363219;-23,274885126049508;12,666666666666666;1,765813834826293;2,9470950879500655;3,142483018871522;1,0958904109589038;2,204286444315634
88;28;5;100;2;3;3;6;0,02;0,05;AFL;5,591423403092843;0,3317162658826063;-20,101680275254143;24,0;4,9957501557000645;5,871879678464999;4,929368750529229;5,753424657534246;5,344829033156238
89;28;5;100;2;3;3;6;0,02;0,1;AFL;3,970869755031081;0,15231234655199302;-27,47572854300566;21,0;3,9091447844392624;4,039521002247427;0,7769164968092417;4,520547945205479;3,5862772571181947
90;28;5;100;2;3;3;6;0,05;0,05;AFL;5,811688559147935;0,34248370034208947;-22,027448107024785;21,333333333333332;5,143441225327609;5,981853875383624;3,8449360640564856;4,6575342465753415;5,128071676768843
91;28;5;100;2;3;3;6;0,05;0,1;AFL;5,443091363327679;0,27161039595859343;-28,2548996383543;18,0;4,89629131252528;5,2579827655223825;0,33815197379093903;3,287671232876712;4,118666096469751
4;21;3;50;2;3;4;6;0,02;0,05;AFL;11,016637069569724;0,7358953028605132;-14,483117843712604;31,666666666666668;8,633436768100701;10,0;8,093277011552194;8,904109589041095;8,985385272127914
5;21;3;50;2;3;4;6;0,02;0,1;AFL;7,158867639533573;0,41800758526453513;-21,950408308035577;27,0;6,046744875008099;6,753224123679459;3,8883184878382617;6,986301369863013;6,074471818583499
6;21;3;50;2;3;4;6;0,05;0,05;AFL;13,05471739692156;0,7340664723790167;-14,419149524532763;28,666666666666668;10,0;9,981321069168361;8,129298662279199;7,671232876712329;9,394739096761176
7;21;3;50;2;3;4;6;0,05;0,1;AFL;9,620301732180359;0,5484507833600706;-21,562837860472403;23,666666666666668;7,6971731155500756;8,085517903412596;4,106566012131956;5,616438356164384;6,997937074538823
12;21;3;100;2;3;4;6;0,02;0,05;AFL;7,260671696560418;0,5229956243861233;-21,167431853316245;31,333333333333332;6,115006012375453;7,825529261166413;4,329225873572034;8,76712328767123;6,727489388671779
13;21;3;100;2;3;4;6;0,02;0,1;AFL;5,0896262497545015;0,29225937417675313;-23,386376766492987;25,666666666666668;4,659287686374864;5,468883031995078;3,079700176012314;6,438356164383562;4,9190979233586605
14;21;3;100;2;3;4;6;0,05;0,05;AFL;8,064718216848465;0,5680179549592266;-21,32502100418112;28,333333333333332;6,654131186499433;8,285369037002818;4,240484736965641;7,534246575342464;6,901123277973149
15;21;3;100;2;3;4;6;0,05;0,1;AFL;4,980696669545943;0,2977216126367628;-26,55147027312002;23,333333333333332;4,586248779526349;5,524672114369157;1,297382080495502;5,479452054794519;4,512132100372483
20;21;4;50;2;3;4;6;0,02;0,05;AFL;6,741178466022009;0,6042192088652044;-12,388471070937024;21,0;5,766678059572531;8,655113922912088;9,272808307868406;4,520547945205479;6,91480261108795
21;21;4;50;2;3;4;6;0,02;0,1;AFL;3,734024459783928;0,238395580961536;-23,916650774645394;18,333333333333332;3,7503364843985847;4,918740152173108;2,781093844688013;3,4246575342465744;3,899177305210937
22;21;4;50;2;3;4;6;0,05;0,05;AFL;6,974859194403252;0,4554235046393646;-13,370778154659229;19,333333333333332;5,923364470369785;7,135375108735595;8,719654447798659;3,8356164383561633;6,370873502105053
23;21;4;50;2;3;4;6;0,05;0,1;AFL;5,304858658682562;0,30837466230023364;-22,24955464189108;16,0;4,803604224053423;5,633478031496668;3,7198640889644765;2,465753424657534;4,55191232125366
28;21;4;100;2;3;4;6;0,02;0,05;AFL;4,811589105994099;0,46093971191213434;-12,71679036763364;21,333333333333332;4,472859638046191;7,191715406616421;9,087926116430928;4,6575342465753415;5,935352870053955
29;21;4;100;2;3;4;6;0,02;0,1;AFL;1,9686092599347171;0,14040501902179905;-23,951663779895753;19,0;2,5665992838708642;3,9179044010498396;2,761377424713223;3,698630136986301;3,1422306022016855
30;21;4;100;2;3;4;6;0,05;0,05;AFL;4,733509547820865;0,394165323354486;-14,302973263266582;19,666666666666668;4,42050613071357;6,5097089561483585;8,194719494962547;3,9726027397260277;5,492608362732286
31;21;4;100;2;3;4;6;0,05;0,1;AFL;2,094072411102258;0,1400303447484388;-26,213522613956528;17,0;2,6507241964382513;3,914077630385582;1,487686166931966;2,876712328767123;2,8778180493978582
36;21;5;50;2;3;4;6;0,02;0,05;AFL;2,6893462463086917;0,32030600908904655;-11,473912590005627;13,666666666666666;3,0498641739884893;5,755339955634194;9,787811775083341;1,5068493150684925;4,564990503340813
37;21;5;50;2;3;4;6;0,02;0,1;AFL;2,218765789647237;0,22449808942104768;-19,080747245889793;12,333333333333334;2,7343329649907053;4,776796825088119;5,504273538882862;0,9589041095890413;3,4599671705171793
38;21;5;50;2;3;4;6;0,05;0,05;AFL;2,997533843283536;0,28894150579760525;-11,097102426569734;11,333333333333334;3,2565085505133586;5,434995673604229;10,0;0,5479452054794522;4,455351743461141
39;21;5;50;2;3;4;6;0,05;0,1;AFL;1,8871360903893113;0,16144952095973228;-20,504510514635953;10,0;2,5119703095400463;4,13284438595389;4,702528177393462;0,0;2,92916112541734
44;21;5;100;2;3;4;6;0,02;0,05;AFL;4,029155053415845;0,3934267341855238;-12,216872517943571;16,0;3,9482259456005555;6,502165306728893;9,369438377572305;2,465753424657534;5,240600036069899
45;21;5;100;2;3;4;6;0,02;0,1;AFL;-1,2173992062928092;-0,1937802140046818;-22,897311015250967;14,0;0,4303331279026175;0,5046723296177575;3,355101435567863;1,643835616438356;1,0427544421356552
46;21;5;100;2;3;4;6;0,05;0,05;AFL;4,804869072986354;0,4200679152930273;-11,556321829773294;15,0;4,468353755769478;6,774267496743241;9,741405727689111;2,054794520547945;5,535685215575996
47;21;5;100;2;3;4;6;0,05;0,1;AFL;0,8043157583589385;-0,014342373361529936;-21,979049418052558;13,0;1,785923140227348;2,337377464327266;3,8721901906640808;1,232876712328767;2,1625130360470606
52;28;3;50;2;3;4;6;0,02;0,05;AFL;9,195207077163806;0,45772203787930715;-16,428573596470084;32,666666666666664;7,4121408144055225;7,158851392534177;6,997757721235212;9,315068493150683;7,55242163466726
53;28;3;50;2;3;4;6;0,02;0,1;AFL;7,14559629291411;0,2666190511697815;-18,530215166732777;27,0;6,037846239324041;5,2070031996138;5,8142875352433405;6,986301369863013;5,904019146043725
54;28;3;50;2;3;4;6;0,05;0,05;AFL;9,977537224474192;0,5262982262926773;-16,255612992048842;28,666666666666668;7,936704836820608;7,859260694014404;7,095154785311219;7,671232876712329;7,756431937216312
55;28;3;50;2;3;4;6;0,05;0,1;AFL;7,468371744599288;0,3266111171156851;-19,237605128107553;24,333333333333332;6,254271989827106;5,819737765003171;5,415944192114498;5,890410958904108;5,958378092929466
60;28;3;100;2;3;4;6;0,02;0,05;AFL;7,314556341338803;0,5655533631286954;-18,26935870606602;33,666666666666664;6,151136469713106;8,26019669828882;5,96118025395935;9,726027397260271;7,2372872081337976
61;28;3;100;2;3;4;6;0,02;0,1;AFL;6,708426031868123;0,35318685473314737;-23,348464617914146;29,0;5,744717064380521;6,091171541823282;3,1010491530047815;7,808219178082191;5,760823229696443
62;28;3;100;2;3;4;6;0,05;0,05;AFL;7,488662947512158;0,531664669003164;-22,283371178654487;30,0;6,267877543769019;7,914071357558848;3,7008214207858163;8,21917808219178;6,650253549914622
63;28;3;100;2;3;4;6;0,05;0,1;AFL;8,122658141101299;0,3964222190077116;-24,4713671645406;26,0;6,692980769158343;6,532759970568419;2,46872359163865;6,575342465753424;6,02693261514342
68;28;4;50;2;3;4;6;0,02;0,05;AFL;5,843916875660267;0,2514568700896698;-14,453527599062063;21,333333333333332;5,165050791830314;5,052142847865711;8,109939782614408;4,6575342465753415;5,480987442916016
69;28;4;50;2;3;4;6;0,02;0,1;AFL;2,9180471750510937;0,03391996086003065;-19,784884982995703;19,333333333333332;3,203211554916638;2,8303093198594684;5,107761578666703;3,8356164383561633;3,4590901887845305
70;28;4;50;2;3;4;6;0,05;0,05;AFL;4,959732788942758;0,20570826456269206;-21,33641952832686;18,666666666666668;4,572192185168528;4,584885194995088;4,234066033756842;3,561643835616439;4,383150973552721
71;28;4;50;2;3;4;6;0,05;0,1;AFL;1,3454848884195567;0,011884694056069003;-24,633471320722204;16,666666666666668;2,1487851066841306;2,605250065515083;2,3774399785902456;2,7397260273972606;2,3962887795814374
76;28;4;100;2;3;4;6;0,02;0,05;AFL;6,548338663774157;0,3696290053572655;-20,54290807437418;28,0;5,637376098377969;6,259104981985523;4,680905857104397;7,397260273972602;5,929786341454565
77;28;4;100;2;3;4;6;0,02;0,1;AFL;5,562665419846561;0,20867076138018806;-23,306845544816394;23,333333333333332;4,976467499368747;4,615142932769491;3,1244855623700807;5,479452054794519;4,680517997258546
78;28;4;100;2;3;4;6;0,05;0,05;AFL;9,009829064387871;0,4950600209070654;-18,269761255381173;24,333333333333332;7,287842094250897;7,540206367434677;5,960953571579434;5,890410958904108;6,97075764972937
79;28;4;100;2;3;4;6;0,05;0,1;AFL;9,052160768129584;0,40367292977488795;-20,932743682571065;20,0;7,316226132456224;6,606815781793457;4,461382782253268;4,10958904109589;6,2476116834721065
84;28;5;50;2;3;4;6;0,02;0,05;AFL;3,356971250720072;0,25038313848578103;-14,36629205504223;14,666666666666666;3,497516688701026;5,041176189903859;8,159063604186587;1,9178082191780816;4,37882489561078
