;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;K;cenario_in_sample_1x;janela_rsi;21;5,762685034047927
1;K;cenario_in_sample_1x;ordem;3;6,970432500754778
2;K;cenario_in_sample_1x;lookback;100;5,805762136900603
3;K;cenario_in_sample_1x;break_min;3;5,719132830881487
