;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;CSCO;cenario_in_sample_1x;janela_rsi;42;6,0077592312070465
1;CSCO;cenario_in_sample_1x;ordem;3;5,136914524006049
2;CSCO;cenario_in_sample_1x;lookback;50;4,8665059500426455
3;CSCO;cenario_in_sample_1x;break_min;3;4,749052984388923
