;indice_original_upper_pivot;resist_slope;resist_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;resist_slope_rounded
0;92,0;-0,9946309757022398;157,8589853150632;66,35293555045713;1;92,0;121,0;2,0;28,0;126,0;0,0;-0,99463
1;92,0;-0,7627031666452966;136,52162688182443;66,35293555045713;1;92,0;129,0;3,0;39,0;136,0;10,0;-0,7627
2;92,0;-0,22345301400509293;86,91061283892569;66,35293555045713;1;92,0;147,0;3,0;61,0;150,0;19,0;-0,22345
3;92,0;0,03409436495430869;63,21625397466073;66,35293555045713;1;92,0;181,0;2,0;79,0;181,0;25,0;0,03409
4;92,0;0,09520596634392861;57,5939866468157;66,35293555045713;1;30,0;117,0;4,0;28,0;119,0;1,0;0,09521
5;92,0;0,10309591910604995;56,86811099270054;66,35293555045713;1;30,0;121,0;4,0;31,0;122,0;5,0;0,1031
6;92,0;0,11404761945692121;55,86055456042038;66,35293555045713;1;30,0;121,0;4,0;37,0;126,0;9,0;0,11405
7;92,0;0,2841497829284241;40,211155521042116;66,35293555045713;1;61,0;147,0;3,0;39,0;150,0;11,0;0,28415
8;92,0;1,303951401029103;-53,610593344220334;66,35293555045713;1;81,0;169,0;2,0;79,0;170,0;26,0;1,30395
9;96,0;0,10504094017200169;52,29048139113601;62,374411647648174;1;96,0;181,0;2,0;96,0;185,0;33,0;0,10504
10;140,0;-0,2517320136914824;89,51228081007352;54,26979889326598;1;92,0;140,0;2,0;56,0;145,0;17,0;-0,25173
11;147,0;-0,22345301400509293;86,91061283892569;54,06301978017702;1;92,0;140,0;2,0;57,0;146,0;18,0;-0,22345
12;154,0;-0,4092150470780997;131,48590342765164;68,46678617762427;1;154,0;197,0;3,0;107,0;210,0;34,0;-0,40922
13;154,0;-0,24842514192480375;106,72425803404406;68,46678617762427;1;154,0;229,0;2,0;129,0;229,0;44,0;-0,24843
14;154,0;0,03409436495430869;63,21625397466073;68,46678617762427;1;92,0;154,0;2,0;65,0;161,0;22,0;0,03409
15;154,0;1,0140705203113067;-87,70007395031698;68,46678617762427;1;140,0;229,0;2,0;107,0;229,0;35,0;1,01407
16;169,0;0,13146636512825968;39,1665249807185;61,384340687394385;1;169,0;255,0;3,0;169,0;258,0;61,0;0,13147
17;172,0;0,13963292479766554;37,084052265020006;61,10091533021848;1;169,0;255,0;3,0;172,0;261,0;62,0;0,13963
18;175,0;0,2377266694330314;12,07014738300171;53,672314533782206;1;175,0;255,0;3,0;175,0;264,0;63,0;0,23773
19;181,0;0,24510696317528533;10,188172478726962;54,5525328134536;1;175,0;270,0;3,0;180,0;270,0;64,0;0,24511
20;216,0;-0,5560819798022343;173,17813501556904;53,06442737828644;1;216,0;233,0;3,0;143,0;236,0;52,0;-0,55608
21;216,0;-0,24842514192480375;106,72425803404406;53,06442737828644;1;154,0;233,0;2,0;143,0;236,0;53,0;-0,24843
22;242,0;-0,11929790196405765;86,83866308008915;57,9685708047872;1;154,0;242,0;2,0;154,0;243,0;57,0;-0,1193
23;247,0;0,06718592843710561;50,029918781523534;66,62484310548862;1;169,0;242,0;2,0;157,0;246,0;58,0;0,06719
24;252,0;0,08754375870450945;46,589445466332286;68,65047265986867;1;169,0;247,0;3,0;162,0;251,0;59,0;0,08754
25;255,0;-1,5540402674957619;468,970716299844;72,69044808842472;1;255,0;270,0;2,0;187,0;276,0;66,0;-1,55404
26;255,0;-1,2120729068362417;381,76903933166636;72,69044808842472;1;255,0;282,0;2,0;197,0;286,0;70,0;-1,21207
27;255,0;-0,4347165174014663;183,5431600257986;72,69044808842472;1;255,0;300,0;2,0;216,0;305,0;78,0;-0,43472
28;255,0;0,034153860990280525;63,98121353590318;72,69044808842472;1;92,0;334,0;4,0;233,0;344,0;84,0;0,03415
29;255,0;0,13146636512825968;39,1665249807185;72,69044808842472;1;169,0;252,0;2,0;165,0;254,0;60,0;0,13147
30;255,0;0,5032313002599559;-55,633533477864034;72,69044808842472;1;216,0;300,0;2,0;187,0;305,0;67,0;0,50323
31;255,0;0,6743911822106047;-99,27930337527948;72,69044808842472;1;220,0;300,0;3,0;220,0;309,0;81,0;0,67439
32;255,0;0,7582006228670117;-120,65071074266328;72,69044808842472;1;247,0;334,0;3,0;233,0;336,0;85,0;0,7582
33;255,0;1,3466584761853493;-270,7074633388394;72,69044808842472;1;252,0;334,0;2,0;252,0;341,0;97,0;1,34666
34;317,0;-0,16961817432381648;128,57694873047194;74,80798746982211;1;317,0;373,0;3,0;257,0;377,0;99,0;-0,16962
35;317,0;0,034153860990280525;63,98121353590318;74,80798746982211;1;92,0;317,0;4,0;227,0;318,0;82,0;0,03415
36;317,0;0,4967617468529698;-82,66548628256933;74,80798746982211;1;265,0;353,0;2,0;257,0;354,0;100,0;0,49676
37;317,0;0,5410243275283791;-96,69672435667408;74,80798746982211;1;270,0;356,0;2,0;266,0;359,0;106,0;0,54102
38;317,0;0,9815837286516359;-236,35405451274644;74,80798746982211;1;277,0;364,0;4,0;274,0;366,0;110,0;0,98158
39;317,0;0,9955287961707404;-240,77464091630262;74,80798746982211;1;277,0;369,0;4,0;279,0;371,0;114,0;0,99553
40;317,0;1,0747805549874232;-265,89744846119106;74,80798746982211;1;310,0;373,0;2,0;283,0;377,0;118,0;1,07478
41;334,0;-0,19980810698095391;138,66038623795583;71,92447850631723;1;317,0;373,0;3,0;294,0;383,0;121,0;-0,19981
42;334,0;-0,16961817432381648;128,57694873047194;71,92447850631723;1;317,0;373,0;3,0;294,0;383,0;122,0;-0,16962
43;334,0;-0,024941652019460386;80,254990280817;71,92447850631723;1;334,0;423,0;2,0;334,0;423,0;145,0;-0,02494
44;364,0;-0,9717718980535056;419,6552061883647;65,93023529688861;1;364,0;386,0;2,0;300,0;389,0;125,0;-0,97177
45;364,0;-0,4999608168864627;247,91597264356105;65,93023529688861;1;364,0;392,0;2,0;310,0;399,0;129,0;-0,49996
46;364,0;-0,19980810698095391;138,66038623795583;65,93023529688861;1;317,0;392,0;3,0;296,0;399,0;124,0;-0,19981
47;364,0;0,10957100564322694;26,046389242754003;65,93023529688861;1;364,0;444,0;2,0;347,0;453,0;150,0;0,10957
48;364,0;0,24533540386784794;-23,371851711008034;65,93023529688861;1;347,0;430,0;2,0;347,0;436,0;151,0;0,24534
