;ponto;evento;reta;x_rompimento;y_rompimento;inicio_janela;fim_janela
0;158,0;2,0;13,0;158,0;56,74547328291087;43,0;133,0
3;161,0;2,0;12,0;161,0;44,097991722885894;46,0;136,0
10;174,0;2,0;11,0;174,0;50,04694364860215;76,0;166,0
16;180,0;2,0;10,0;177,0;42,273528277688676;87,0;177,0
18;186,0;2,0;9,0;185,0;43,897217868973776;93,0;183,0
21;190,0;2,0;8,0;187,0;37,09459392204701;97,0;187,0
22;204,0;2,0;31,0;202,0;29,78723049529512;111,0;201,0
27;219,0;2,0;7,0;218,0;41,926343540186856;105,0;195,0
38;233,0;2,0;29,0;231,0;37,11641197571443;135,0;225,0
39;234,0;2,0;28,0;234,0;37,16683007541713;141,0;231,0
51;263,0;2,0;27,0;263,0;47,16981661811274;144,0;234,0
54;264,0;2,0;26,0;264,0;44,17671197532264;150,0;240,0
67;272,0;2,0;25,0;272,0;42,687194633393986;177,0;267,0
70;275,0;2,0;24,0;275,0;31,200572302419204;109,0;199,0
78;289,0;2,0;42,0;286,0;33,262715377270354;195,0;285,0
80;292,0;2,0;41,0;291,0;30,29410912189509;199,0;289,0
97;343,0;2,0;49,0;343,0;56,15090303140407;244,0;334,0
101;353,0;2,0;48,0;349,0;57,134184238644394;260,0;350,0
108;358,0;2,0;52,0;358,0;49,45968750196653;264,0;354,0
112;366,0;2,0;53,0;366,0;53,56784029130665;268,0;358,0
115;367,0;2,0;54,0;367,0;49,397594951459794;272,0;362,0
136;376,0;2,0;39,0;376,0;33,264126086279944;189,0;279,0
139;377,0;2,0;23,0;377,0;30,130418600486422;112,0;202,0
154;380,0;2,0;38,0;380,0;23,4505888093571;197,0;287,0
182;414,0;2,0;69,0;414,0;62,77300116891355;309,0;399,0
190;419,0;2,0;68,0;416,0;63,109376266819275;326,0;416,0
207;450,0;2,0;67,0;450,0;61,938781744918074;334,0;424,0
210;455,0;2,0;66,0;455,0;48,839911754504406;343,0;433,0
226;463,0;2,0;65,0;459,0;45,37245915204687;370,0;460,0
246;517,0;2,0;82,0;517,0;51,04333988300248;414,0;504,0
260;520,0;2,0;81,0;520,0;44,195801979032254;372,0;462,0
281;534,0;2,0;80,0;534,0;32,84381881307161;436,0;526,0
286;555,0;2,0;98,0;555,0;69,23074303649558;460,0;550,0
292;568,0;2,0;97,0;568,0;91,42368698290271;471,0;561,0
304;578,0;2,0;95,0;575,0;87,30390184165263;485,0;575,0
307;587,0;2,0;94,0;583,0;75,4098139713394;494,0;584,0
335;598,0;2,0;100,0;598,0;51,042701730964964;504,0;594,0
356;627,0;2,0;106,0;627,0;40,40955218404624;523,0;613,0
368;630,0;2,0;105,0;630,0;32,83475513473661;518,0;608,0
402;658,0;2,0;93,0;653,0;68,7601731530275;511,0;601,0
432;693,0;2,0;118,0;692,0;66,05503441296435;600,0;690,0
436;695,0;2,0;117,0;693,0;62,384467441593834;602,0;692,0
441;697,0;2,0;111,0;697,0;51,697791148445454;579,0;669,0
473;758,0;2,0;115,0;758,0;51,326043388599345;640,0;730,0
481;761,0;2,0;110,0;761,0;46,372686348643775;591,0;681,0
523;773,0;2,0;123,0;769,0;33,09860359271606;680,0;770,0
535;799,0;2,0;132,0;799,0;38,76922668192084;690,0;780,0
547;809,0;2,0;131,0;806,0;32,532358567567144;716,0;806,0
574;854,0;2,0;137,0;854,0;52,73191809748526;761,0;851,0
583;863,0;2,0;136,0;862,0;56,08248171162195;770,0;860,0
624;892,0;2,0;145,0;890,0;50,289974186513;799,0;889,0
643;902,0;2,0;135,0;902,0;35,25910316586031;783,0;873,0
648;903,0;2,0;134,0;903,0;23,499970909323935;761,0;851,0
665;906,0;2,0;130,0;906,0;20,207235103722397;720,0;810,0
702;974,0;2,0;154,0;974,0;50,130040294991325;850,0;940,0
711;981,0;2,0;153,0;981,0;47,39436907756901;887,0;977,0
744;1008,0;2,0;159,0;1008,0;41,69529874586905;903,0;993,0
753;1033,0;2,0;163,0;1032,0;83,9130426369607;940,0;1030,0
786;1041,0;2,0;155,0;1041,0;52,561673949818285;917,0;1007,0
856;1076,0;2,0;168,0;1076,0;42,12076914174379;956,0;1046,0
890;1104,0;2,0;157,0;1104,0;35,63598110220411;918,0;1008,0
910;1113,0;2,0;167,0;1113,0;34,347038046000236;1014,0;1104,0
946;1144,0;2,0;178,0;1141,0;42,476497462748405;1051,0;1141,0
987;1201,0;2,0;183,0;1201,0;47,39229534926971;1096,0;1186,0
1010;1206,0;2,0;177,0;1206,0;29,325514508715074;1066,0;1156,0
1051;1223,0;2,0;189,0;1223,0;28,192156577169982;1126,0;1216,0
1068;1271,0;2,0;196,0;1271,0;63,38642816409068;1173,0;1263,0
1083;1281,0;2,0;195,0;1281,0;57,142892001564924;1188,0;1278,0
1107;1292,0;2,0;194,0;1292,0;53,51015061823761;1198,0;1288,0
1132;1306,0;2,0;198,0;1306,0;43,0183239974583;1211,0;1301,0
1165;1339,0;2,0;193,0;1339,0;46,8909213222742;1220,0;1310,0
1174;1356,0;2,0;204,0;1352,0;63,273176491639624;1249,0;1339,0
1191;1361,0;2,0;203,0;1361,0;46,54730858950832;1251,0;1341,0
