;Size;EntryBar;ExitBar;EntryPrice;ExitPrice;PnL;ReturnPct;EntryTime;ExitTime;Tag;Duration
0;410652;129;132;24,351460247039796;21,496885299682617;-1172236,9112821203;-0,11722397418463582;2008-07-08;2008-07-11;;3 days
1;381848;136;137;23,118475135803223;24,84354019165039;658712,6414451293;0,07461846188875954;2008-07-17;2008-07-18;;1 days
2;367171;151;152;25,836646293640136;25,542701721191406;-107927,92261057263;-0,011377040545741623;2008-08-07;2008-08-08;;1 days
3;-344167;158;160;27,24997914123535;26,055419921875;411127,8628495937;0,04383706912834706;2008-08-18;2008-08-20;;2 days
4;-394103;161;163;24,84036977005005;25,868976593017578;-405377,03475197195;-0,041408675977429255;2008-08-21;2008-08-25;;4 days
5;-350237;174;180;26,79410750961304;25,346935272216797;506853,2629089474;0,054010839393588084;2008-09-10;2008-09-18;;8 days
6;-418403;185;191;23,640216369628906;22,783344268798828;358517,857603607;0,03624637302097289;2008-09-25;2008-10-03;;8 days
7;-571124;202;205;17,94646845245361;16,593433380126953;772750,8026474906;0,07539283151508691;2008-10-20;2008-10-23;;3 days
8;568141;213;215;19,400838180541992;18,234132766723633;-662853,1805121766;-0,06013685609668673;2008-11-04;2008-11-06;;2 days
9;-642163;218;220;16,132284496307374;15,48409652709961;416242,33087036584;0,040179552335326885;2008-11-11;2008-11-13;;2 days
10;-708844;231;232;15,201934188842774;14,206961631774902;705280,3272422183;0,06545039234534489;2008-12-01;2008-12-02;;1 days
11;-766021;234;236;14,987954132080079;15,297654151916504;-237236,7188951183;-0,020663261783911313;2008-12-04;2008-12-08;;4 days
12;701069;238;242;16,038150123596193;14,990022659301758;-734809,6732654352;-0,06535214199999118;2008-12-10;2008-12-16;;6 days
13;625385;245;253;16,80409469604492;18,19684410095215;871004,5865879068;0,08288154941396697;2008-12-19;2009-01-02;;14 days
14;581535;255;257;19,568972774505614;19,203636169433594;-212456,02263055724;-0,018669176419315092;2009-01-06;2009-01-08;;2 days
15;-680092;263;264;16,420694633483887;16,658689498901367;-161858,40401150507;-0,014493593037908203;2009-01-16;2009-01-20;;4 days
16;-694636;272;274;15,843877214431762;14,579848289489746;878039,9963060223;0,07978027775869445;2009-01-30;2009-02-03;;4 days
17;-790435;275;280;15,034470790863038;14,169673919677734;683565,7148753555;0,057520938596047566;2009-02-04;2009-02-11;;7 days
18;963081;281;285;13,049095453262328;13,582378387451172;513594,6615415255;0,04086742533985532;2009-02-12;2009-02-19;;7 days
19;-989459;286;288;13,220286834716797;12,948471069335938;268950,5553979796;0,02056050438081758;2009-02-20;2009-02-24;;4 days
20;-1043585;291;293;12,792324817657471;12,547618865966797;255371,4605951125;0,019129122749674266;2009-02-27;2009-03-03;;4 days
21;967801;304;308;14,057901105880738;15,679862022399902;1569735,3969681635;0,11537717503508826;2009-03-18;2009-03-24;;6 days
22;-734070;343;344;20,67239757537842;19,85618782043457;599155,0948116309;0,03948307166441034;2009-05-13;2009-05-14;;1 days
23;-775265;349;352;20,3467752532959;21,823162078857422;-1144591,0323189541;-0,07256121951425043;2009-05-21;2009-05-27;;6 days
24;-660149;358;362;22,16095920944214;23,445215225219727;-847800,324559558;-0,05795128286822537;2009-06-04;2009-06-10;;6 days
25;-639892;366;371;21,537624179840087;19,61739158630371;1228741,4747431788;0,0891571223224229;2009-06-16;2009-06-23;;7 days
26;-726161;376;379;20,67102132034302;18,72824478149414;1410768,5542270406;0,09398551279790557;2009-06-30;2009-07-06;;6 days
27;-884320;380;385;18,569358055114748;19,214935302734375;-570896,8716149888;-0,03476572780294962;2009-07-07;2009-07-14;;7 days
28;853604;391;393;18,56875971221924;19,673547744750977;943051,4837212204;0,05949713656990929;2009-07-22;2009-07-24;;2 days
29;837555;398;401;20,050509487152098;21,685827255249023;1369668,5732584202;0,08155991094115578;2009-07-31;2009-08-05;;5 days
30;-780951;414;421;23,257653636932375;21,19936180114746;1607425,0674480642;0,0884995480591565;2009-08-24;2009-09-02;;9 days
31;812909;430;432;24,320684783935548;25,512529373168945;968861,1931891321;0,049005387793218835;2009-09-16;2009-09-18;;2 days
32;-803587;450;451;25,80849380493164;26,05754852294922;-200137,1336875921;-0,009650106662558722;2009-10-14;2009-10-15;;1 days
33;-790090;455;460;25,99605471420288;24,234554290771484;1391743,869548912;0,06776029835284991;2009-10-21;2009-10-28;;7 days
34;877970;486;487;24,979170375823976;25,523090362548828;477545,4307448182;0,021774942023346178;2009-12-04;2009-12-07;;3 days
35;846521;497;505;26,47130923461914;26,022619247436523;-379825,49663981714;-0,016950048945664653;2009-12-21;2010-01-04;;14 days
36;-809515;517;521;27,212195896148682;25,560792922973633;1336835,4778297998;0,06068613424206504;2010-01-21;2010-01-27;;6 days
37;-915610;534;542;25,519076698303223;25,447690963745117;65361,49241874757;0,0027973478587042244;2010-02-16;2010-02-26;;10 days
38;915518;547;553;25,593026481628417;27,012252807617188;1299327,247516587;0,05545363409863002;2010-03-05;2010-03-15;;10 days
39;-914163;555;559;27,052289527893066;27,91705894470215;-790540,2043784411;-0,03196658885073056;2010-03-17;2010-03-23;;6 days
40;856106;560;564;27,963450004577638;29,48162078857422;1299715,117204177;0,05429125461086004;2010-03-24;2010-03-30;;6 days
41;843875;566;568;29,90889769363403;30,377002716064453;395022,12580347195;0,015651028908700182;2010-04-01;2010-04-06;;5 days
42;-807007;575;580;31,76480757904053;32,75212097167969;-796768,8190535497;-0,031081988775862213;2010-04-15;2010-04-22;;7 days
43;-708874;583;590;35,03817021942139;33,10084915161133;1373316,534622789;0,055291730580617426;2010-04-27;2010-05-06;;9 days
44;-787830;598;601;33,26980242156982;29,783222198486328;2746832,4971518684;0,10479714243277372;2010-05-18;2010-05-21;;3 days
45;-977016;627;629;29,639001792907713;28,190385818481445;1415320,9848700545;0,0488753293565003;2010-06-29;2010-07-01;;2 days
46;-1064637;630;633;28,529066383361815;29,30254554748535;-823474,5368549891;-0,027111969025899407;2010-07-02;2010-07-08;;6 days
47;976884;644;646;30,24887836074829;32,04523849487305;1754835,4732643296;0,059386008059583384;2010-07-23;2010-07-27;;4 days
