indice;indice_original_upper_pivot;valor_rsi;resist_slope;resist_intercept;inicio_janela;fim_janela
0,0;92,0;66,35293555045713;-0,9946309757022398;157,8589853150632;28,0;117,0
1,0;92,0;66,35293555045713;0,09520596634392861;57,5939866468157;28,0;117,0
2,0;92,0;66,35293555045713;-0,9946309757022398;157,8589853150632;30,0;119,0
3,0;92,0;66,35293555045713;0,09520596634392861;57,5939866468157;30,0;119,0
4,0;92,0;66,35293555045713;-0,9946309757022398;157,8589853150632;31,0;120,0
5,0;92,0;66,35293555045713;0,10309591910604995;56,86811099270054;31,0;120,0
6,0;92,0;66,35293555045713;-0,9946309757022398;157,8589853150632;33,0;122,0
7,0;92,0;66,35293555045713;0,10309591910604995;56,86811099270054;33,0;122,0
8,0;92,0;66,35293555045713;-0,9946309757022398;157,8589853150632;37,0;126,0
9,0;92,0;66,35293555045713;0,11404761945692121;55,86055456042038;37,0;126,0
10,0;92,0;66,35293555045713;-0,7627031666452966;136,52162688182443;39,0;128,0
11,0;92,0;66,35293555045713;0,2841497829284241;40,211155521042116;39,0;128,0
12,0;92,0;66,35293555045713;-0,7627031666452966;136,52162688182443;43,0;132,0
13,0;92,0;66,35293555045713;0,2841497829284241;40,211155521042116;43,0;132,0
14,0;92,0;66,35293555045713;-0,7627031666452966;136,52162688182443;47,0;136,0
15,0;92,0;66,35293555045713;0,2841497829284241;40,211155521042116;47,0;136,0
16,0;140,0;54,26979889326598;-0,2517320136914824;89,51228081007352;50,0;139,0
17,0;140,0;54,26979889326598;-0,2517320136914824;89,51228081007352;56,0;145,0
18,0;147,0;54,06301978017702;-0,22345301400509293;86,91061283892569;57,0;146,0
19,0;92,0;66,35293555045713;-0,22345301400509293;86,91061283892569;61,0;150,0
20,0;92,0;66,35293555045713;0,2841497829284241;40,211155521042116;61,0;150,0
21,0;154,0;68,46678617762427;0,03409436495430869;63,21625397466073;64,0;153,0
22,0;154,0;68,46678617762427;0,03409436495430869;63,21625397466073;65,0;154,0
23,0;154,0;68,46678617762427;-1,415490818662125;286,4523722515915;72,0;161,0
24,0;154,0;68,46678617762427;0,03409436495430869;63,21625397466073;72,0;161,0
25,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;79,0;168,0
26,0;92,0;66,35293555045713;1,303951401029103;-53,610593344220334;79,0;168,0
27,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;81,0;170,0
28,0;92,0;66,35293555045713;1,303951401029103;-53,610593344220334;81,0;170,0
29,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;82,0;171,0
30,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;85,0;174,0
31,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;91,0;180,0
32,0;92,0;66,35293555045713;0,03409436495430869;63,21625397466073;92,0;181,0
33,0;96,0;62,374411647648174;0,10504094017200169;52,29048139113601;96,0;185,0
34,0;154,0;68,46678617762427;-0,4092150470780997;131,48590342765164;107,0;196,0
35,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;107,0;196,0
36,0;154,0;68,46678617762427;-0,4092150470780997;131,48590342765164;114,0;203,0
37,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;114,0;203,0
38,0;154,0;68,46678617762427;-0,4092150470780997;131,48590342765164;117,0;206,0
39,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;117,0;206,0
40,0;154,0;68,46678617762427;-0,4092150470780997;131,48590342765164;121,0;210,0
41,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;121,0;210,0
42,0;154,0;68,46678617762427;-0,24842514192480375;106,72425803404406;126,0;215,0
43,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;126,0;215,0
44,0;154,0;68,46678617762427;-0,24842514192480375;106,72425803404406;129,0;218,0
45,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;129,0;218,0
46,0;154,0;68,46678617762427;-0,24842514192480375;106,72425803404406;130,0;219,0
47,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;130,0;219,0
48,0;154,0;68,46678617762427;-0,24842514192480375;106,72425803404406;139,0;228,0
49,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;139,0;228,0
50,0;154,0;68,46678617762427;-0,24842514192480375;106,72425803404406;140,0;229,0
51,0;154,0;68,46678617762427;1,0140705203113067;-87,70007395031698;140,0;229,0
52,0;216,0;53,06442737828644;-0,5560819798022343;173,17813501556904;143,0;232,0
53,0;216,0;53,06442737828644;-0,24842514192480375;106,72425803404406;143,0;232,0
54,0;216,0;53,06442737828644;-0,5560819798022343;173,17813501556904;147,0;236,0
55,0;216,0;53,06442737828644;-0,24842514192480375;106,72425803404406;147,0;236,0
56,0;242,0;57,9685708047872;-0,11929790196405765;86,83866308008915;152,0;241,0
57,0;242,0;57,9685708047872;-0,11929790196405765;86,83866308008915;154,0;243,0
58,0;247,0;66,62484310548862;0,06718592843710561;50,029918781523534;157,0;246,0
59,0;252,0;68,65047265986867;0,08754375870450945;46,589445466332286;162,0;251,0
60,0;255,0;72,69044808842472;0,13146636512825968;39,1665249807185;165,0;254,0
61,0;169,0;61,384340687394385;0,13146636512825968;39,1665249807185;169,0;258,0
62,0;172,0;61,10091533021848;0,13963292479766554;37,084052265020006;172,0;261,0
63,0;175,0;53,672314533782206;0,2377266694330314;12,07014738300171;175,0;264,0
64,0;181,0;54,5525328134536;0,24510696317528533;10,188172478726962;180,0;269,0
65,0;181,0;54,5525328134536;0,24510696317528533;10,188172478726962;181,0;270,0
66,0;255,0;72,69044808842472;-1,5540402674957619;468,970716299844;187,0;276,0
