;top_bottom_idx;top_bottom_value
0;22;56,5803174393169
1;27;53,14318979019041
2;35;50,65839375569555
3;46;39,6147414879467
4;51;37,42470640582554
5;59;44,31469153737346
6;63;51,74602997269611
7;71;46,302696413906375
8;76;34,1836798605911
9;82;39,72850095599037
10;111;8,051689517145135
11;116;18,971329241716816
12;126;24,231054724553744
13;133;26,48498249572313
14;142;44,19920555382833
15;150;52,66075092539549
16;161;44,097991722885894
17;174;50,04694364860215
18;177;42,273528277688676
19;183;43,81153134201869
20;187;37,09459392204701
21;195;23,14009633185762
22;199;28,817115044357152
23;202;29,78723049529512
24;207;29,674796297169095
25;218;41,926343540186856
26;225;36,106907428564824
27;231;37,11641197571443
28;234;37,16683007541713
29;241;46,12268605540715
30;244;57,70949635102159
31;250;56,111115486458274
32;264;44,17671197532264
33;268;45,98841864220536
34;276;28,79464747856227
35;279;31,260226529265083
36;287;32,3711362169189
37;291;30,29410912189509
38;295;32,45901129804852
39;302;45,50050375176106
40;309;61,6650557164305
41;312;58,4905641375965
42;322;64,46078154821083
43;326;59,86238202039093
44;331;60,97397832537166
45;343;56,15090303140407
46;350;49,78662842349511
47;354;51,93740277691172
48;358;49,45968750196653
49;362;54,46686133848702
50;372;39,23044577399326
51;381;22,299074765848218
52;388;39,538926707105354
53;396;42,061279703122985
54;407;59,58214187343597
55;414;62,77300116891355
56;421;47,04825475409966
57;424;40,0003176308438
58;436;57,741941327464325
59;442;66,01179698561356
60;447;61,95427533334529
61;455;48,839911754504406
62;460;36,797450799627796
63;465;40,02403030990561
64;471;43,43544573492349
65;479;42,66878059528486
66;482;48,74484244546189
67;485;53,60735866345624
68;489;49,811252976752684
69;494;51,81641253072421
70;504;65,3607932544663
71;507;59,06732871868189
72;511;60,404598583179705
73;523;38,56040823514202
74;527;37,361295105525386
75;536;32,42469360048035
76;545;51,59361819034247
77;555;69,23074303649558
78;569;86,1788995097386
79;572;85,28076751935335
80;579;86,36364289675032
81;591;51,61290541937309
82;602;36,67000624414802
83;608;38,478498152789875
84;615;39,78300198478554
85;630;32,83475513473661
86;635;38,848260785438846
87;639;28,931881423300283
88;658;55,5217040094585
89;666;40,86444781152679
90;671;34,36332064797641
91;682;52,695653765327755
92;686;58,668856316844774
93;690;64,02485985864001
94;694;59,822298295620264
95;700;48,24413897987437
96;705;43,856498075039696
97;716;51,17056312919038
98;720;67,43341766222287
99;725;60,86956157404304
100;730;55,87228127434439
101;733;58,1325416259963
102;739;57,477696418327106
103;745;65,26314444079942
104;752;64,86485552866887
105;763;41,13374042568211
106;770;32,32462188630673
107;775;33,84615512343713
108;787;47,83484842247449
109;792;40,71970030884379
110;799;38,76922668192084
111;808;29,860483608631213
112;815;34,274518542926316
113;819;35,615247804709355
114;823;30,385690423438177
115;831;29,213463729197414
116;835;35,34481856258682
117;838;45,407292888367635
118;841;48,537015235215854
119;851;61,403535603190946
120;854;52,73191809748526
121;868;34,478943011179695
122;873;28,310031797496322
123;878;28,53855640871106
124;887;58,79587447203926
125;890;50,289974186513
126;903;23,499970909323935
127;907;18,055534177941666
128;917;23,529415265911368
129;927;41,80601953871222
130;931;43,07488710414367
131;940;45,62973333437327
132;946;42,043342706664276
133;956;50,470220827809925
134;963;59,59183389306549
135;974;50,130040294991325
136;978;50,33737835971876
137;985;41,565015583493874
138;993;48,22927661277601
139;998;44,67882151803453
140;1008;41,69529874586905
141;1026;77,46987251329456
142;1044;44,53925492330246
143;1052;46,76522829306748
144;1062;70,31481805568424
145;1070;65,90906463709547
146;1076;42,12076914174379
147;1079;42,47911877262322
148;1087;52,20265483156489
149;1096;56,60376643739329
150;1104;35,63598110220411
151;1109;43,557576914862665
152;1114;33,27401996336667
153;1119;40,050146129303776
154;1131;46,17784539630784
155;1141;42,476497462748405
156;1149;34,736843080680984
157;1156;36,74208372861181
158;1165;50,490731369243065
159;1168;53,53535820593591
160;1173;53,232472061396194
161;1179;50,40390221055421
162;1188;68,92232780902785
163;1198;55,069374979898534
164;1207;26,636226503612065
165;1211;28,92669189826141
166;1216;31,889738157409923
167;1220;34,1397697849104
168;1223;28,192156577169982
169;1229;24,12994394786523
170;1241;42,90156947898421
171;1251;61,04869431124222
172;1254;61,77943771905839
173;1258;54,46927195716455
174;1263;71,77218417179478
175;1273;61,53847996473947
176;1281;57,142892001564924
177;1296;43,01219305787109
178;1301;44,713363105795914
179;1307;42,61363082188292
180;1311;39,06249844779577
181;1323;57,619038968942014
182;1329;51,37964251466535
183;1339;46,8909213222742
184;1349;55,1080593533901
185;1356;55,55556078833249
186;1365;35,08771709678203
187;1369;33,91571831772235
188;1376;28,599029187045502
189;1388;50,52771643620801
190;1392;53,475189585063696
191;1402;55,419844127284016
192;1411;42,54806314610894
193;1416;40,38233571619013
194;1427;36,750000357628046
195;1435;60,44600634171283
196;1443;60,18043137571059
197;1446;62,018609453261824
198;1454;42,75148087600368
199;1457;43,796725061767894
200;1463;53,68566871850485
