;indice_original_lower_pivot;support_slope;support_intercept;valor_rsi;mapeado;x_min;x_max;num_zeros;inicio_janela;fim_janela;indice;support_slope_rounded
19;195,0;-1,0629684414350586;230,41894241169405;23,14009633185762;1;177,0;264,0;2,0;174,0;266,0;68,0;-1,06297
20;195,0;-0,6164086879714198;143,33979048628447;23,14009633185762;1;150,0;250,0;3,0;144,0;250,0;56,0;-0,61641
21;195,0;-0,3973416834334096;100,62172460137249;23,14009633185762;1;142,0;231,0;2,0;135,0;231,0;50,0;-0,39734
22;195,0;-0,01581099119849454;26,223239615564054;23,14009633185762;1;126,0;202,0;2,0;117,0;206,0;45,0;-0,01581
23;195,0;0,05276920367266841;12,850101615687281;23,14009633185762;1;116,0;202,0;2,0;112,0;205,0;41,0;0,05277
24;195,0;0,1796238906513391;-11,886562345153507;23,14009633185762;1;111,0;199,0;2,0;109,0;200,0;37,0;0,17962
25;195,0;0,30487848758644953;-36,31120874750004;23,14009633185762;1;195,0;268,0;3,0;177,0;276,0;69,0;0,30488
26;195,0;0,359659839578449;-46,99357238593993;23,14009633185762;1;195,0;250,0;3,0;150,0;263,0;57,0;0,35966
27;195,0;0,3882309901071335;-52,56494673903342;23,14009633185762;1;195,0;231,0;4,0;144,0;233,0;55,0;0,38823
28;195,0;0,4322270365569068;-61,144175796739205;23,14009633185762;1;195,0;231,0;4,0;141,0;231,0;51,0;0,43223
29;195,0;0,5445583304426229;-83,04877810445385;23,14009633185762;1;195,0;218,0;2,0;135,0;224,0;49,0;0,54456
30;195,0;0,9495905947767856;-162,03006964961557;23,14009633185762;1;195,0;202,0;3,0;116,0;206,0;42,0;0,94959
31;195,0;1,419254678124883;-253,61456590249455;23,14009633185762;1;195,0;199,0;2,0;111,0;201,0;38,0;1,41925
32;207,0;-0,012755779979809086;32,315242752989576;29,674796297169095;1;199,0;295,0;5,0;205,0;296,0;90,0;-0,01276
33;276,0;-0,49508681648128233;165,4386088273962;28,79464747856227;1;241,0;326,0;2,0;236,0;330,0;109,0;-0,49509
34;276,0;-0,19933768087749673;83,81184740075136;28,79464747856227;1;231,0;322,0;3,0;232,0;323,0;105,0;-0,19934
35;276,0;-0,18492809993671466;79,83480306109551;28,79464747856227;1;231,0;312,0;3,0;231,0;320,0;103,0;-0,18493
36;276,0;-0,1433776460784815;68,36687779622316;28,79464747856227;1;161,0;183,0;3,0;212,0;314,0;93,0;-0,14338
37;276,0;-0,012755779979809086;32,315242752989576;28,79464747856227;1;199,0;291,0;5,0;201,0;291,0;87,0;-0,01276
38;276,0;-0,00029178656876472243;28,875180571541332;28,79464747856227;1;199,0;287,0;4,0;197,0;288,0;83,0;-0,00029
39;276,0;0,06980927341610677;9,527288015716803;28,79464747856227;1;116,0;279,0;3,0;189,0;284,0;79,0;0,06981
40;276,0;0,09996410955552146;1,2045532412383473;28,79464747856227;1;276,0;326,0;3,0;212,0;330,0;92,0;0,09996
41;276,0;0,3251353398506028;-60,942706320204096;28,79464747856227;1;276,0;287,0;3,0;199,0;291,0;84,0;0,32514
42;276,0;0,8218596835676047;-198,03862518609665;28,79464747856227;1;276,0;279,0;2,0;195,0;286,0;80,0;0,82186
43;291,0;-0,5192567737559521;181,39783028487716;30,29410912189509;1;287,0;372,0;2,0;282,0;376,0;129,0;-0,51926
44;291,0;-0,08050978394749937;53,72245625061741;30,29410912189509;1;279,0;362,0;3,0;279,0;368,0;127,0;-0,08051
45;291,0;0,09996410955552146;1,2045532412383473;30,29410912189509;1;276,0;343,0;3,0;244,0;349,0;113,0;0,09996
46;291,0;0,11032514385306383;-1,810507739346484;30,29410912189509;1;276,0;372,0;4,0;287,0;380,0;130,0;0,11033
47;291,0;0,28605340865778267;-52,94743279751967;30,29410912189509;1;291,0;362,0;3,0;279,0;371,0;126,0;0,28605
48;291,0;0,49724603672132656;-114,40448756401095;30,29410912189509;1;291,0;343,0;3,0;260,0;349,0;118,0;0,49725
49;291,0;0,5412255440383582;-127,20252419326714;30,29410912189509;1;291,0;331,0;2,0;244,0;342,0;112,0;0,54123
50;295,0;-0,11813879688605006;67,30995637943329;32,45901129804852;1;295,0;381,0;2,0;295,0;384,0;133,0;-0,11814
51;302,0;-0,29368897450522585;134,19457405233925;45,50050375176106;1;302,0;388,0;2,0;298,0;391,0;134,0;-0,29369
52;350,0;0,33038168307796645;-65,84696065379316;49,78662842349511;1;291,0;354,0;4,0;264,0;357,0;120,0;0,33038
53;350,0;0,537693588354152;-138,4061275004581;49,78662842349511;1;350,0;354,0;2,0;268,0;357,0;121,0;0,53769
54;358,0;0,28605340865778267;-52,94743279751967;49,45968750196653;1;291,0;362,0;3,0;272,0;365,0;123,0;0,28605
55;358,0;1,2517934591301234;-398,68237086661765;49,45968750196653;1;358,0;362,0;2,0;276,0;365,0;124,0;1,25179
56;381,0;-1,8812634453494492;739,0604474439883;22,299074765848218;1;372,0;455,0;2,0;365,0;459,0;171,0;-1,88126
57;381,0;-1,693041398559937;667,3478476171842;22,299074765848218;1;362,0;447,0;3,0;362,0;451,0;169,0;-1,69304
58;381,0;-1,1808962059181873;472,2205292206776;22,299074765848218;1;358,0;447,0;2,0;357,0;447,0;165,0;-1,1809
59;381,0;-1,097715852261611;440,528814477522;22,299074765848218;1;354,0;442,0;3,0;352,0;443,0;161,0;-1,09772
60;381,0;-0,886695279278932;360,1299761711213;22,299074765848218;1;343,0;436,0;3,0;334,0;439,0;153,0;-0,8867
61;381,0;-0,7734980711904689;317,0018398894169;22,299074765848218;1;331,0;414,0;2,0;331,0;420,0;151,0;-0,7735
62;381,0;-0,6829692228098675;282,51034865640776;22,299074765848218;1;322,0;414,0;3,0;317,0;415,0;143,0;-0,68297
63;381,0;-0,5245143387209896;222,13903781854526;22,299074765848218;1;309,0;396,0;3,0;306,0;401,0;137,0;-0,52451
64;381,0;0,18352374726303264;-47,62347294136721;22,299074765848218;1;381,0;465,0;2,0;381,0;470,0;176,0;0,18352
65;381,0;0,35865995930616473;-114,35036972980055;22,299074765848218;1;381,0;455,0;2,0;370,0;459,0;172,0;0,35866
66;381,0;0,4116568108138508;-134,54217015422893;22,299074765848218;1;381,0;447,0;2,0;343,0;454,0;154,0;0,41166
67;381,0;0,618729499706286;-213,43686462224673;22,299074765848218;1;381,0;421,0;2,0;334,0;423,0;152,0;0,61873
68;381,0;1,226482618274707;-444,99080279681516;22,299074765848218;1;381,0;414,0;3,0;326,0;420,0;148,0;1,22648
69;381,0;1,317480329151651;-479,6609306409308;22,299074765848218;1;381,0;407,0;2,0;309,0;413,0;138,0;1,31748
70;381,0;2,4628359916081624;-916,0414380368617;22,299074765848218;1;381,0;388,0;2,0;306,0;395,0;136,0;2,46284
71;388,0;-0,03807605427052163;54,31243576406774;39,538926707105354;1;241,0;268,0;3,0;388,0;477,0;177,0;-0,03808
72;396,0;-0,08224732661711232;74,63122104349947;42,061279703122985;1;396,0;485,0;3,0;389,0;485,0;178,0;-0,08225
73;424,0;-1,1518720142701275;528,3940516813778;40,0003176308438;1;407,0;494,0;2,0;399,0;496,0;183,0;-1,15187
74;424,0;-0,0889685230893335;77,72297142072121;40,0003176308438;1;396,0;494,0;3,0;399,0;496,0;182,0;-0,08897
75;460,0;-1,9351403487474992;926,9620112234774;36,797450799627796;1;447,0;536,0;2,0;446,0;536,0;205,0;-1,93514
76;460,0;-1,6230192325547645;783,3862977748195;36,797450799627796;1;442,0;527,0;2,0;437,0;531,0;201,0;-1,62302
77;460,0;-0,872687105326522;438,23351924982796;36,797450799627796;1;436,0;523,0;2,0;433,0;525,0;197,0;-0,87269
78;460,0;-0,0889685230893335;77,72297142072121;36,797450799627796;1;396,0;511,0;3,0;414,0;513,0;189,0;-0,08897
79;460,0;0,008415586655187903;32,92628093824136;36,797450799627796;1;460,0;527,0;3,0;442,0;536,0;202,0;0,00842
80;460,0;0,027983451357368634;23,925063175238225;36,797450799627796;1;279,0;372,0;4,0;436,0;526,0;198,0;0,02798
81;460,0;0,18352374726303264;-47,62347294136721;36,797450799627796;1;381,0;460,0;2,0;372,0;464,0;174,0;0,18352
82;460,0;0,3090173576661611;-105,3505337268063;36,797450799627796;1;460,0;511,0;3,0;414,0;522,0;188,0;0,30902
83;536,0;-0,548511278338337;326,42673878982896;32,42469360048035;1;523,0;615,0;3,0;525,0;616,0;237,0;-0,54851
84;536,0;-0,4719780488201283;285,4049277680691;32,42469360048035;1;494,0;591,0;4,0;501,0;601,0;226,0;-0,47198
85;536,0;-0,4617075935772346;279,8999637578781;32,42469360048035;1;494,0;579,0;4,0;494,0;583,0;224,0;-0,46171
86;536,0;-0,36992679523983685;230,7054558490329;32,42469360048035;1;489,0;572,0;4,0;485,0;578,0;220,0;-0,36993
87;536,0;-0,30222497861076925;194,41728213585264;32,42469360048035;1;482,0;569,0;2,0;482,0;571,0;218,0;-0,30222
88;536,0;-0,17972082447025448;128,75505551653674;32,42469360048035;1;471,0;555,0;3,0;479,0;568,0;216,0;-0,17972
89;536,0;-0,16939618668374057;123,2210496629653;32,42469360048035;1;471,0;555,0;3,0;471,0;560,0;214,0;-0,1694
90;536,0;-0,10703291140035576;89,79433411107104;32,42469360048035;1;465,0;545,0;2,0;465,0;554,0;212,0;-0,10703
91;536,0;-0,05753627893615057;63,26413911025706;32,42469360048035;1;388,0;545,0;5,0;455,0;549,0;208,0;-0,05754
92;536,0;0,0643229188434495;-2,052390899608575;32,42469360048035;1;381,0;615,0;4,0;525,0;625,0;236,0;0,06432
93;536,0;0,34887657852532256;-154,57315248909254;32,42469360048035;1;536,0;591,0;2,0;511,0;601,0;229,0;0,34888
94;536,0;1,2543941696806968;-639,9305813483732;32,42469360048035;1;536,0;579,0;2,0;494,0;590,0;223,0;1,25439
95;536,0;1,4682242755242498;-754,5435180805175;32,42469360048035;1;536,0;572,0;2,0;485,0;578,0;219,0;1,46822
96;536,0;1,6289153305835833;-840,6739235923202;32,42469360048035;1;536,0;569,0;2,0;482,0;571,0;217,0;1,62892
97;536,0;1,9371604966323805;-1005,8933325944756;32,42469360048035;1;536,0;555,0;3,0;471,0;568,0;213,0;1,93716
98;536,0;2,1298805099846794;-1109,1912597513078;32,42469360048035;1;536,0;545,0;2,0;460,0;554,0;209,0;2,12988
99;545,0;-0,26181775344200786;194,28429381623675;51,59361819034247;1;545,0;630,0;2,0;540,0;634,0;241,0;-0,26182
100;591,0;0,34887657852532256;-154,57315248909254;51,61290541937309;1;536,0;591,0;2,0;504,0;596,0;227,0;0,34888
101;602,0;-1,3584453795659157;854,4541247428292;36,67000624414802;1;591,0;658,0;2,0;568,0;661,0;248,0;-1,35845
102;602,0;-0,6927816338797353;453,7245498397487;36,67000624414802;1;555,0;639,0;2,0;549,0;644,0;244,0;-0,69278
103;602,0;-0,20913850867156047;162,57138846442743;36,67000624414802;1;602,0;658,0;2,0;555,0;661,0;245,0;-0,20914
104;602,0;-0,13697325390755033;119,12790509649332;36,67000624414802;1;602,0;635,0;2,0;549,0;638,0;243,0;-0,13697
105;602,0;0,0643229188434495;-2,052390899608575;36,67000624414802;1;381,0;608,0;4,0;518,0;612,0;233,0;0,06432
106;602,0;0,30141531810697586;-144,78201525625144;36,67000624414802;1;602,0;608,0;2,0;523,0;612,0;234,0;0,30142
107;639,0;-2,479094840534641;1613,0734845249358;28,931881423300283;1;635,0;720,0;2,0;635,0;724,0;282,0;-2,47909
108;639,0;-0,43365263460403647;306,0359149352796;28,931881423300283;1;615,0;716,0;3,0;615,0;719,0;276,0;-0,43365
109;639,0;-0,20913850867156047;162,5713884644274;28,931881423300283;1;602,0;682,0;2,0;576,0;685,0;254,0;-0,20914
110;639,0;0,16973247577112893;-79,5271705944511;28,931881423300283;1;639,0;725,0;2,0;591,0;728,0;259,0;0,16973
111;639,0;0,44194690326764835;-253,47218976472698;28,931881423300283;1;639,0;666,0;2,0;579,0;670,0;255,0;0,44195
112;639,0;1,3994643466399064;-865,3258360795999;28,931881423300283;1;639,0;658,0;2,0;576,0;665,0;253,0;1,39946
113;671,0;-1,3002254327100757;906,8145859964371;34,36332064797641;1;666,0;752,0;2,0;640,0;755,0;285,0;-1,30023
114;671,0;0,16973247577112893;-79,5271705944511;34,36332064797641;1;639,0;694,0;2,0;600,0;699,0;266,0;0,16973
115;671,0;0,27921110079597905;-152,98732798612554;34,36332064797641;1;671,0;752,0;2,0;640,0;760,0;284,0;0,27921
116;671,0;1,1069120716366894;-708,3746794202422;34,36332064797641;1;671,0;694,0;2,0;608,0;699,0;271,0;1,10691
117;671,0;1,5611336426665054;-1013,1573535812487;34,36332064797641;1;671,0;690,0;4,0;602,0;693,0;267,0;1,56113
118;671,0;1,6203690445912244;-1052,904308272735;34,36332064797641;1;671,0;686,0;3,0;600,0;689,0;265,0;1,62037
119;705,0;-0,8775281809669352;662,513865656729;43,856498075039696;1;686,0;787,0;3,0;700,0;789,0;312,0;-0,87753
120;705,0;-0,3843111169690461;314,79583553821715;43,856498075039696;1;682,0;752,0;2,0;673,0;762,0;300,0;-0,38431
121;705,0;-0,177413479826661;168,9330013528357;43,856498075039696;1;705,0;792,0;2,0;700,0;794,0;311,0;-0,17741
122;705,0;0,4006234806849238;-238,58305580783158;43,856498075039696;1;705,0;752,0;2,0;673,0;762,0;299,0;0,40062
123;763,0;-0,04694409740271694;76,95208674395514;41,13374042568211;1;326,0;331,0;2,0;680,0;769,0;301,0;-0,04694
124;770,0;-1,2584455056250547;1001,3276612175989;32,32462188630673;1;745,0;841,0;3,0;741,0;841,0;334,0;-1,25845
125;770,0;-0,8113895010329154;657,0945376816517;32,32462188630673;1;739,0;823,0;2,0;739,0;828,0;332,0;-0,81139
126;770,0;-0,6975113443159344;569,4083570095763;32,32462188630673;1;733,0;819,0;2,0;733,0;822,0;330,0;-0,69751
127;770,0;-0,5886914847009415;485,61706510603165;32,32462188630673;1;730,0;819,0;2,0;718,0;819,0;320,0;-0,58869
128;770,0;-0,34899891190525273;301,0537840533513;32,32462188630673;1;716,0;799,0;2,0;709,0;805,0;316,0;-0,349
129;770,0;-0,177413479826661;168,93300135283567;32,32462188630673;1;705,0;775,0;2,0;682,0;786,0;302,0;-0,17741
130;770,0;-0,06484574414935569;82,25584488131062;32,32462188630673;1;770,0;841,0;5,0;720,0;841,0;321,0;-0,06485
131;770,0;0,2222277515729004;-138,79074682482656;32,32462188630673;1;770,0;799,0;3,0;716,0;807,0;317,0;0,22223
132;770,0;0,3043066474260797;-201,99149663177462;32,32462188630673;1;770,0;792,0;3,0;690,0;798,0;305,0;0,30431
133;831,0;-0,146814862516523;151,21661448042803;29,213463729197414;1;823,0;917,0;3,0;827,0;920,0;373,0;-0,14681
134;831,0;-0,028131299105817343;52,59057328613163;29,213463729197414;1;671,0;868,0;5,0;761,0;872,0;344,0;-0,02813
135;831,0;0,14231025086438595;-89,04635473910731;29,213463729197414;1;831,0;868,0;2,0;783,0;872,0;355,0;0,14231
136;831,0;1,0225414942733848;-820,5185180119853;29,213463729197414;1;831,0;854,0;2,0;770,0;867,0;349,0;1,02254
137;831,0;1,5328387083473523;-1244,5755029074523;29,213463729197414;1;831,0;851,0;3,0;761,0;853,0;343,0;1,53284
138;835,0;-0,2401289497867383;235,85249163451329;35,34481856258682;1;733,0;752,0;2,0;835,0;924,0;375,0;-0,24013
139;873,0;-0,6320932324287354;580,1274237077823;28,310031797496322;1;841,0;927,0;2,0;841,0;930,0;381,0;-0,63209
140;873,0;-0,48849317402489467;454,76457272122934;28,310031797496322;1;838,0;927,0;2,0;837,0;927,0;377,0;-0,48849
141;873,0;-0,3016028711633722;291,60933832312026;28,310031797496322;1;873,0;927,0;3,0;837,0;930,0;376,0;-0,3016
142;873,0;-0,02151028408812125;47,088509806426174;28,310031797496322;1;671,0;873,0;6,0;787,0;877,0;357,0;-0,02151
143;878,0;0,04570492224294753;-11,590365320596874;28,53855640871106;1;873,0;890,0;2,0;792,0;902,0;359,0;0,0457
144;878,0;1,8126181481501618;-1562,9401776671311;28,53855640871106;1;878,0;890,0;2,0;808,0;902,0;365,0;1,81262
145;878,0;3,3619242292586886;-2923,2309168804177;28,53855640871106;1;878,0;887,0;2,0;799,0;889,0;361,0;3,36192
146;903,0;-0,07935406694268722;95,1566933585705;23,499970909323935;1;770,0;903,0;6,0;815,0;906,0;369,0;-0,07935
147;907,0;-1,361109182845567;1252,5815630188708;18,055534177941666;1;903,0;978,0;2,0;884,0;984,0;399,0;-1,36111
148;907,0;-0,3614835251989446;345,92109153338447;18,055534177941666;1;878,0;963,0;2,0;878,0;967,0;397,0;-0,36148
149;907,0;-0,3016028711633722;291,60933832312026;18,055534177941666;1;873,0;956,0;3,0;850,0;962,0;383,0;-0,3016
150;907,0;-0,14678757435114895;151,19186411443377;18,055534177941666;1;823,0;907,0;3,0;819,0;912,0;371,0;-0,14679
151;907,0;0,30140360776348984;-255,3175380635436;18,055534177941666;1;907,0;993,0;2,0;907,0;996,0;409,0;0,3014
152;907,0;0,4546738617151704;-394,33365839771784;18,055534177941666;1;907,0;978,0;4,0;890,0;984,0;404,0;0,45467
153;907,0;0,47872397189626353;-416,1471083319693;18,055534177941666;1;907,0;974,0;3,0;887,0;977,0;400,0;0,47872
154;907,0;0,5473881087969701;-478,4254805009102;18,055534177941666;1;907,0;963,0;2,0;850,0;973,0;382,0;0,54739
155;917,0;0,2611037808904094;-215,90275181059405;23,529415265911368;1;917,0;998,0;3,0;917,0;1006,0;411,0;0,2611
156;917,0;0,26522941643503684;-219,6859596050174;23,529415265911368;1;917,0;993,0;2,0;908,0;997,0;410,0;0,26523
157;985,0;-0,004155240607212867;45,65792758159855;41,565015583493874;1;927,0;998,0;4,0;918,0;1007,0;413,0;-0,00416
158;985,0;0,23952353342620442;-194,36566484131748;41,565015583493874;1;917,0;998,0;3,0;918,0;1007,0;412,0;0,23952
159;985,0;0,30140360776348984;-255,31753806354365;41,565015583493874;1;907,0;985,0;2,0;903,0;992,0;408,0;0,3014
160;1008,0;-0,2983522772165479;342,4343941801493;41,69529874586905;1;974,0;978,0;2,0;997,0;1087,0;442,0;-0,29835
161;1008,0;0,005664485320659937;35,985497542643834;41,69529874586905;1;388,0;527,0;6,0;927,0;1043,0;414,0;0,00566
162;1008,0;0,006256917586393233;35,38832581878467;41,69529874586905;1;927,0;1096,0;7,0;997,0;1097,0;441,0;0,00626
163;1008,0;1,9874763204125283;-1961,6808322299596;41,69529874586905;1;1008,0;1026,0;2,0;940,0;1043,0;417,0;1,98748
164;1044,0;-1,8294787549995613;1954,5150751428444;44,53925492330246;1;1026,0;1114,0;2,0;1014,0;1115,0;448,0;-1,82948
165;1044,0;-0,1609319279990827;212,5521877543448;44,53925492330246;1;1044,0;1131,0;3,0;1026,0;1133,0;453,0;-0,16093
166;1044,0;-0,14838789701830576;199,45621941041367;44,53925492330246;1;1044,0;1109,0;2,0;1019,0;1113,0;449,0;-0,14839
167;1044,0;-0,07557768067370829;123,44235354665392;44,53925492330246;1;956,0;978,0;3,0;1014,0;1103,0;447,0;-0,07558
168;1044,0;0,07899878270648347;-37,935474222266286;44,53925492330246;1;985,0;1070,0;4,0;956,0;1075,0;423,0;0,079
169;1044,0;0,27824667122062774;-245,95026983103293;44,53925492330246;1;1044,0;1070,0;2,0;972,0;1075,0;426,0;0,27825
170;1076,0;-2,013860636710032;2209,0348142417383;42,12076914174379;1;1062,0;1149,0;2,0;1059,0;1151,0;463,0;-2,01386
171;1076,0;-0,23280918890466115;292,6234564031592;42,12076914174379;1;1052,0;1149,0;5,0;1059,0;1151,0;462,0;-0,23281
172;1076,0;0,006256917586393233;35,38832581878467;42,12076914174379;1;388,0;1079,0;7,0;989,0;1082,0;438,0;0,00626
173;1076,0;0,11944987695980795;-86,40729846700957;42,12076914174379;1;917,0;1079,0;3,0;993,0;1082,0;439,0;0,11945
174;1114,0;-0,23619611388374437;296,39649082985784;33,27401996336667;1;1052,0;1173,0;5,0;1078,0;1178,0;475,0;-0,2362
175;1114,0;-0,23280918890466115;292,62345640315914;33,27401996336667;1;1052,0;1165,0;5,0;1066,0;1165,0;467,0;-0,23281
176;1114,0;-0,21760013435001307;275,6805696292812;33,27401996336667;1;1052,0;1141,0;5,0;1051,0;1141,0;459,0;-0,2176
177;1114,0;0,04179494620898042;-13,285550113437523;33,27401996336667;1;917,0;1173,0;4,0;1066,0;1178,0;466,0;0,04179
178;1114,0;0,7590485548788922;-812,3060701717193;33,27401996336667;1;1114,0;1131,0;2,0;1051,0;1141,0;458,0;0,75905
179;1149,0;-0,9674567977584276;1146,3447037051144;34,736843080680984;1;1141,0;1229,0;2,0;1139,0;1230,0;509,0;-0,96746
180;1149,0;-0,17711010162075974;238,23634984293392;34,736843080680984;1;1119,0;1198,0;2,0;1117,0;1206,0;497,0;-0,17711
181;1149,0;-0,1396658030529124;195,21285078847734;34,736843080680984;1;1119,0;1229,0;4,0;1139,0;1238,0;508,0;-0,13967
182;1149,0;0,04179494620898042;-13,285550113437523;34,736843080680984;1;917,0;1198,0;4,0;1096,0;1203,0;485,0;0,04179
183;1149,0;0,2864629497044037;-294,40908612967894;34,736843080680984;1;1149,0;1198,0;2,0;1096,0;1206,0;484,0;0,28646
184;1156,0;-0,1981540632352891;265,808180828606;36,74208372861181;1;1156,0;1241,0;3,0;1151,0;1245,0;513,0;-0,19815
185;1207,0;-0,6897213257006113;859,1298666242499;26,636226503612065;1;1168,0;1254,0;2,0;1168,0;1257,0;522,0;-0,68972
186;1207,0;-0,5679644015626428;712,169259189722;26,636226503612065;1;1165,0;1254,0;2,0;1161,0;1254,0;516,0;-0,56796
187;1207,0;-0,1396658030529124;195,21285078847734;26,636226503612065;1;1119,0;1220,0;3,0;1119,0;1222,0;498,0;-0,13967
188;1207,0;-0,1139219343521289;164,14000126663166;26,636226503612065;1;1044,0;1096,0;3,0;1161,0;1257,0;515,0;-0,11392
189;1207,0;0,5726163486623363;-664,5117063318279;26,636226503612065;1;1207,0;1220,0;4,0;1126,0;1222,0;500,0;0,57262
190;1229,0;-0,6770354382174588;856,2064975171222;24,12994394786523;1;1216,0;1311,0;3,0;1220,0;1312,0;545,0;-0,67704
191;1229,0;-0,1139219343521289;164,14000126663166;24,12994394786523;1;1044,0;1096,0;3,0;1173,0;1296,0;524,0;-0,11392
192;1229,0;0,18210432316988462;-199,67626922792297;24,12994394786523;1;1229,0;1311,0;2,0;1223,0;1318,0;548,0;0,1821
193;1229,0;0,23697034453868837;-267,1066094901828;24,12994394786523;1;1229,0;1307,0;2,0;1220,0;1310,0;544,0;0,23697
194;1229,0;0,634864385648071;-756,1183860136141;24,12994394786523;1;1229,0;1281,0;2,0;1198,0;1296,0;533,0;0,63486
195;1229,0;0,8501940003835056;-1020,758482523463;24,12994394786523;1;1229,0;1273,0;2,0;1188,0;1280,0;529,0;0,85019
196;1229,0;1,0461837244585974;-1261,629853411751;24,12994394786523;1;1229,0;1263,0;2,0;1173,0;1272,0;523,0;1,04618
197;1241,0;-0,054843871874120556;110,96281447476781;42,90156947898421;1;1241,0;1329,0;2,0;1239,0;1330,0;552,0;-0,05484
198;1296,0;0,281824613582177;-322,2325061446303;43,01219305787109;1;1229,0;1301,0;3,0;1211,0;1306,0;539,0;0,28182
199;1296,0;0,34023400958496525;-397,9310833642438;43,01219305787109;1;1296,0;1301,0;2,0;1216,0;1306,0;540,0;0,34023
200;1311,0;-0,2633129740050213;384,26580736837866;39,06249844779577;1;1258,0;1369,0;3,0;1249,0;1375,0;555,0;-0,26331
201;1311,0;-0,08873758844954166;155,39747690514488;39,06249844779577;1;1165,0;1198,0;4,0;1286,0;1375,0;574,0;-0,08874
202;1311,0;-0,054843871874120556;110,96281447476781;39,06249844779577;1;1241,0;1311,0;2,0;1233,0;1322,0;551,0;-0,05484
203;1311,0;0,27958653123137267;-327,47544399653384;39,06249844779577;1;1311,0;1356,0;2,0;1251,0;1364,0;556,0;0,27959
204;1311,0;0,6842857814927545;-858,0361610892055;39,06249844779577;1;1311,0;1329,0;2,0;1249,0;1338,0;554,0;0,68429
205;1365,0;-0,07360706205580998;135,56135680296265;35,08771709678203;1;1241,0;1365,0;3,0;1279,0;1368,0;572,0;-0,07361
206;1369,0;-0,08873758844954166;155,39747690514488;33,91571831772235;1;1165,0;1198,0;4,0;1281,0;1370,0;573,0;-0,08874
207;1376,0;-0,5898807190669569;840,2748986231783;28,599029187045502;1;1365,0;1435,0;3,0;1345,0;1442,0;601,0;-0,58988
208;1376,0;-0,4943754631142892;708,8596664323074;28,599029187045502;1;1329,0;1427,0;5,0;1337,0;1428,0;597,0;-0,49438
209;1376,0;-0,4846939005876563;695,5378363956606;28,599029187045502;1;1329,0;1416,0;5,0;1312,0;1418,0;587,0;-0,48469
210;1376,0;-0,1609764501653887;250,10262461462037;28,599029187045502;1;1296,0;1392,0;3,0;1296,0;1400,0;576,0;-0,16098
211;1376,0;0,1598229641290695;-191,31736945455413;28,599029187045502;1;1376,0;1463,0;3,0;1339,0;1465,0;598,0;0,15982
212;1376,0;0,2945826632286156;-376,74671541552954;28,599029187045502;1;1376,0;1416,0;2,0;1329,0;1426,0;594,0;0,29458
213;1376,0;0,39854382740181243;-519,7972773178484;28,599029187045502;1;1376,0;1411,0;2,0;1323,0;1415,0;590,0;0,39854
