;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;49;3;50;2;3;4;6;0,01;0,05;AES;6,933665318298847
1;49;3;50;2;3;4;6;0,01;0,06;AES;6,731742100528163
2;49;3;50;2;3;4;6;0,01;0,07;AES;5,143222688175231
3;49;3;50;2;3;4;6;0,02;0,05;AES;7,1436270001392455
4;49;3;50;2;3;4;6;0,02;0,06;AES;6,442588905249579
5;49;3;50;2;3;4;6;0,02;0,07;AES;4,725301319726482
6;49;3;50;2;3;4;6;0,03;0,05;AES;6,8451560567597936
7;49;3;50;2;3;4;6;0,03;0,06;AES;6,485137281570306
8;49;3;50;2;3;4;6;0,03;0,07;AES;4,829018792418161
9;49;3;60;2;3;4;6;0,01;0,05;AES;6,878869693901711
10;49;3;60;2;3;4;6;0,01;0,06;AES;5,713826626042937
11;49;3;60;2;3;4;6;0,01;0,07;AES;4,71870947992848
12;49;3;60;2;3;4;6;0,02;0,05;AES;5,964774858700753
13;49;3;60;2;3;4;6;0,02;0,06;AES;4,68216363731277
14;49;3;60;2;3;4;6;0,02;0,07;AES;3,630070756334041
15;49;3;60;2;3;4;6;0,03;0,05;AES;6,1003938360629135
16;49;3;60;2;3;4;6;0,03;0,06;AES;4,828131749896746
17;49;3;60;2;3;4;6;0,03;0,07;AES;4,528187406588485
18;49;3;70;2;3;4;6;0,01;0,05;AES;4,253979276248234
19;49;3;70;2;3;4;6;0,01;0,06;AES;2,9217491688257735
20;49;3;70;2;3;4;6;0,01;0,07;AES;3,035657785158482
21;49;3;70;2;3;4;6;0,02;0,05;AES;4,56713612955969
22;49;3;70;2;3;4;6;0,02;0,06;AES;3,0380296321292453
23;49;3;70;2;3;4;6;0,02;0,07;AES;2,3805774243849336
24;49;3;70;2;3;4;6;0,03;0,05;AES;4,938790994307548
25;49;3;70;2;3;4;6;0,03;0,06;AES;3,8878867410701674
26;49;3;70;2;3;4;6;0,03;0,07;AES;3,4393063091659135
