;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;media_pontos_ponderados
0;63;1;50;2;2;3;6;0,01;0,05;AEP;7,657499522375041
1;63;1;50;2;2;3;6;0,01;0,06;AEP;7,587269214336874
2;63;1;50;2;2;3;6;0,01;0,07;AEP;6,733724393791727
3;63;1;50;2;2;3;6;0,02;0,05;AEP;6,64331536677463
4;63;1;50;2;2;3;6;0,02;0,06;AEP;6,712764650397702
5;63;1;50;2;2;3;6;0,02;0,07;AEP;5,9967658659621375
6;63;1;50;2;2;3;6;0,03;0,05;AEP;4,570726225861132
7;63;1;50;2;2;3;6;0,03;0,06;AEP;4,810938715019353
8;63;1;50;2;2;3;6;0,03;0,07;AEP;3,4472947788000026
9;63;1;60;2;2;3;6;0,01;0,05;AEP;5,899015563326508
10;63;1;60;2;2;3;6;0,01;0,06;AEP;5,4361872395771975
11;63;1;60;2;2;3;6;0,01;0,07;AEP;4,61217235993488
12;63;1;60;2;2;3;6;0,02;0,05;AEP;5,946404463225592
13;63;1;60;2;2;3;6;0,02;0,06;AEP;5,910215528475228
14;63;1;60;2;2;3;6;0,02;0,07;AEP;4,940386648865188
15;63;1;60;2;2;3;6;0,03;0,05;AEP;4,984285535309566
16;63;1;60;2;2;3;6;0,03;0,06;AEP;4,356145048143352
17;63;1;60;2;2;3;6;0,03;0,07;AEP;3,012508393220428
18;63;1;70;2;2;3;6;0,01;0,05;AEP;3,439125987668622
19;63;1;70;2;2;3;6;0,01;0,06;AEP;3,543366221294029
20;63;1;70;2;2;3;6;0,01;0,07;AEP;3,8833037113039643
21;63;1;70;2;2;3;6;0,02;0,05;AEP;4,295911657557855
22;63;1;70;2;2;3;6;0,02;0,06;AEP;4,089026784526381
23;63;1;70;2;2;3;6;0,02;0,07;AEP;3,5188073494093026
24;63;1;70;2;2;3;6;0,03;0,05;AEP;4,284082115603116
25;63;1;70;2;2;3;6;0,03;0,06;AEP;4,173331437159128
26;63;1;70;2;2;3;6;0,03;0,07;AEP;3,561667469916499
