;ativo;cenario;variavel;melhor_valor;media_de_pontos
0;MU;cenario_in_sample_1x;janela_rsi;28;5,627725395793674
1;MU;cenario_in_sample_1x;ordem;2;6,014170139367614
2;MU;cenario_in_sample_1x;lookback;50;4,968433535497228
3;MU;cenario_in_sample_1x;break_min;3;4,708396268911023
