;janela_rsi;ordem;lookback;d_max;num_pontos;break_min;ppt;sl;pt;ativo;return_ann;sharpe_ratio;max_drawdown;trades;Pontos_return_ann;Pontos_sharpe_ratio;Pontos_max_drawdown;Pontos_trades;Pontos_ponderados
0;21;3;50;2;3;3;6;0,02;0,05;HAS;11,000747067299159;0,7917195662957112;-17,97142288017389;31,333333333333332;7,709181418277447;8,73809696792376;7,139847675556296;8,266666666666666;8,001464647557546
1;21;3;50;2;3;3;6;0,02;0,1;HAS;7,859535591893482;0,47332917115522327;-25,403389943772698;29,333333333333332;5,6140735243898865;5,4837031614669325;4,366127411078024;7,466666666666665;5,663202996264031
2;21;3;50;2;3;3;6;0,05;0,05;HAS;12,538707517531753;0,7286166581151595;-20,524608398941115;29,333333333333332;8,734961791549845;8,093097254720771;6,186960996730264;7,466666666666665;8,006386792498287
3;21;3;50;2;3;3;6;0,05;0,1;HAS;10,887447997655899;0,53008353042138;-25,356033285421987;25,0;7,633613830091091;6,063811852257394;4,3838016178931625;5,733333333333333;6,449371449430651
8;21;3;100;2;3;3;6;0,02;0,05;HAS;8,031470508178074;0,6407849730914251;-20,344885902392434;28,0;5,728749725964702;7,195334960020319;6,254036096282483;6,9333333333333345;6,394898361078652
9;21;3;100;2;3;3;6;0,02;0,1;HAS;8,53326327898131;0,5254275989204101;-21,31373061489208;25,333333333333332;6,063432698899467;6,016221740020001;5,892448889396825;5,866666666666666;5,997408161828842
10;21;3;100;2;3;3;6;0,05;0,05;HAS;9,716173324590478;0,6545692040834474;-23,14717669929948;27,0;6,852403512777764;7,336229021687643;5,208179635425376;6,533333333333335;6,710168792923899
11;21;3;100;2;3;3;6;0,05;0,1;HAS;8,491083649683043;0,4594662039185684;-27,17411115741756;23,333333333333332;6,0352999625345465;5,342004305588517;3,705268008580886;5,066666666666666;5,3659775962897465
16;21;4;50;2;3;3;6;0,02;0,05;HAS;5,418047728806763;0,4985882387913903;-21,15962965004231;19,0;3,985663423754096;5,7418860543137615;5,949961653557609;3,333333333333334;4,674865338111537
17;21;4;50;2;3;3;6;0,02;0,1;HAS;3,567561710983361;0,28749126488304744;-24,807098274821232;18,666666666666668;2,751436472202014;3,58418062433068;4,588672300143955;3,2000000000000006;3,3159061379159076
18;21;4;50;2;3;3;6;0,05;0,05;HAS;4,334690215434697;0,359273348142022;-25,144956969789124;17,666666666666668;3,263091608408527;4,317893609201023;4,462578427452754;2,8000000000000007;3,6696629244400545
